   3.1250000e-04   7.7678419e-10   3.2462921e-10  -3.4789557e-16
   6.2500000e-04   3.6409986e-09   1.5242607e-09  -1.1881405e-14
   9.3750000e-04   1.2569592e-08   5.2678173e-09  -1.1333476e-13
   1.2500000e-03   3.0211711e-08   1.2682313e-08  -5.4520046e-13
   1.5625000e-03   5.8140470e-08   2.4453142e-08  -1.7878761e-12
   1.8750000e-03   9.7062793e-08   4.0907699e-08  -4.6181535e-12
   2.1875000e-03   1.4699248e-07   6.2084871e-08  -9.5278761e-12
   2.5000000e-03   2.0739349e-07   8.7792658e-08  -1.9871905e-11
   2.8125000e-03   2.7729968e-07   1.1765637e-07  -3.3460333e-11
   3.1250000e-03   3.5541564e-07   1.5115956e-07  -6.0454805e-11
   3.4375000e-03   4.4020321e-07   1.8767926e-07  -9.1197019e-11
   3.7500000e-03   5.2995616e-07   2.2651655e-07  -1.3931628e-10
   4.0625000e-03   6.2286518e-07   2.6692353e-07  -2.0325244e-10
   4.3750000e-03   7.1707454e-07   3.0812677e-07  -2.9024512e-10
   4.6875000e-03   8.1073133e-07   3.4934800e-07  -3.9460821e-10
   5.0000000e-03   9.0202791e-07   3.8982219e-07  -5.3485827e-10
   5.3125000e-03   9.8923802e-07   4.2881277e-07  -7.0451434e-10
   5.6250000e-03   1.0707472e-06   4.6562482e-07  -9.1336545e-10
   5.9375000e-03   1.1450778e-06   4.9961599e-07  -1.1622368e-09
   6.2500000e-03   1.2109088e-06   5.3020521e-07  -1.4608359e-09
   6.5625000e-03   1.2670915e-06   5.5687940e-07  -1.8128456e-09
   6.8750000e-03   1.3126606e-06   5.7919896e-07  -2.2282361e-09
   7.1875000e-03   1.3468420e-06   5.9680113e-07  -2.7018320e-09
   7.5000000e-03   1.3690572e-06   6.0940204e-07  -3.2508902e-09
   7.8125000e-03   1.3789244e-06   6.1679815e-07  -3.8799649e-09
   8.1250000e-03   1.3762569e-06   6.1886561e-07  -4.5921098e-09
   8.4375000e-03   1.3610595e-06   6.1555933e-07  -5.3943526e-09
   8.7500000e-03   1.3335216e-06   6.0691072e-07  -6.2946281e-09
   9.0625000e-03   1.2940092e-06   5.9302500e-07  -7.3052654e-09
   9.3750000e-03   1.2430539e-06   5.7407738e-07  -8.4271395e-09
   9.6875000e-03   1.1813409e-06   5.5030879e-07  -9.6695103e-09
