   3.1250000e-04  -7.5254025e-10   2.5448088e-10  -5.2723410e-15
   6.2500000e-04   1.3536905e-08   8.2887563e-09  -3.5095574e-13
   9.3750000e-04   2.6720955e-08   1.8184569e-08  -2.3499809e-12
   1.2500000e-03   4.5512272e-08   3.0672549e-08  -8.1507341e-12
   1.5625000e-03   6.7786247e-08   4.4315263e-08  -2.0544455e-11
   1.8750000e-03   9.1238503e-08   5.8057372e-08  -4.2881803e-11
   2.1875000e-03   1.1437536e-07   7.1350930e-08  -7.8401474e-11
   2.5000000e-03   1.3635371e-07   8.3944531e-08  -1.3331799e-10
   2.8125000e-03   1.5673414e-07   9.5745709e-08  -2.0837505e-10
   3.1250000e-03   1.7530487e-07   1.0673756e-07  -3.1671534e-10
   3.4375000e-03   1.9198171e-07   1.1693323e-07  -4.5169482e-10
   3.7500000e-03   2.0674775e-07   1.2635629e-07  -6.2998245e-10
   4.0625000e-03   2.1962336e-07   1.3503108e-07  -8.5308047e-10
   4.3750000e-03   2.3064846e-07   1.4297864e-07  -1.1313174e-09
   4.6875000e-03   2.3987382e-07   1.5021771e-07  -1.4621246e-09
   5.0000000e-03   2.4735636e-07   1.5676227e-07  -1.8671743e-09
   5.3125000e-03   2.5315892e-07   1.6262817e-07  -2.3431846e-09
   5.6250000e-03   2.5734606e-07   1.6782788e-07  -2.9031968e-09
   5.9375000e-03   2.5998680e-07   1.7237628e-07  -3.5513482e-09
   6.2500000e-03   2.6115135e-07   1.7628811e-07  -4.3007261e-09
   6.5625000e-03   2.6091333e-07   1.7957998e-07  -5.1584676e-09
   6.8750000e-03   2.5934889e-07   1.8227087e-07  -6.1380781e-09
   7.1875000e-03   2.5653470e-07   1.8437944e-07  -7.2380003e-09
   7.5000000e-03   2.5254903e-07   1.8592860e-07  -8.4791990e-09
   7.8125000e-03   2.4747185e-07   1.8694045e-07  -9.8700237e-09
   8.1250000e-03   2.4138263e-07   1.8743952e-07  -1.1417417e-08
   8.4375000e-03   2.3436120e-07   1.8745158e-07  -1.3132382e-08
   8.7500000e-03   2.2648613e-07   1.8700268e-07  -1.5026918e-08
   9.0625000e-03   2.1783808e-07   1.8612003e-07  -1.7117502e-08
   9.3750000e-03   2.0849200e-07   1.8483079e-07  -1.9409236e-08
   9.6875000e-03   1.9852433e-07   1.8316283e-07  -2.1915685e-08
   1.0000000e-02   1.8800795e-07   1.8114338e-07  -2.4649704e-08
   1.0312500e-02   1.7696241e-07   1.7878785e-07  -2.7623796e-08
   1.0625000e-02   1.6555124e-07   1.7614431e-07  -3.0850355e-08
