   3.1250000e-04   7.7772344e-10   3.2816860e-10  -4.3748327e-16
   6.2500000e-04   3.7399639e-09   1.5867663e-09  -1.6418001e-14
   9.3750000e-04   1.2622130e-08   5.3483484e-09  -1.4578179e-13
   1.2500000e-03   2.9781940e-08   1.2619186e-08  -6.6351035e-13
   1.5625000e-03   5.6537927e-08   2.3978202e-08  -2.0959282e-12
   1.8750000e-03   9.3397606e-08   3.9668353e-08  -5.2737450e-12
   2.1875000e-03   1.4023653e-07   5.9668581e-08  -1.0748081e-11
   2.5000000e-03   1.9643974e-07   8.3750855e-08  -2.1936604e-11
   2.8125000e-03   2.6101538e-07   1.1152598e-07  -3.6714661e-11
   3.1250000e-03   3.3268766e-07   1.4248135e-07  -6.5311082e-11
   3.4375000e-03   4.0997456e-07   1.7601263e-07  -9.8136645e-11
   3.7500000e-03   4.9125410e-07   2.1145095e-07  -1.4889190e-10
   4.0625000e-03   5.7482131e-07   2.4808672e-07  -2.1609059e-10
   4.3750000e-03   6.5893829e-07   2.8519015e-07  -3.0704947e-10
   4.6875000e-03   7.4187704e-07   3.2202979e-07  -4.1616345e-10
   5.0000000e-03   8.2195705e-07   3.5788822e-07  -5.6203465e-10
   5.3125000e-03   8.9757742e-07   3.9207614e-07  -7.3827271e-10
   5.6250000e-03   9.6724390e-07   4.2394399e-07  -9.5476296e-10
   5.9375000e-03   1.0295915e-06   4.5289208e-07  -1.2124329e-09
   6.2500000e-03   1.0834027e-06   4.7837855e-07  -1.5210987e-09
   6.5625000e-03   1.1276218e-06   4.9992595e-07  -1.8845586e-09
   6.8750000e-03   1.1613655e-06   5.1712637e-07  -2.3129050e-09
   7.1875000e-03   1.1839305e-06   5.2964459e-07  -2.8010916e-09
   7.5000000e-03   1.1947976e-06   5.3722071e-07  -3.3665113e-09
   7.8125000e-03   1.1936330e-06   5.3967128e-07  -4.0138614e-09
   8.1250000e-03   1.1802873e-06   5.3688895e-07  -4.7463458e-09
   8.4375000e-03   1.1547914e-06   5.2884171e-07  -5.5711490e-09
   8.7500000e-03   1.1173509e-06   5.1557100e-07  -6.4963694e-09
   9.0625000e-03   1.0683374e-06   4.9718873e-07  -7.5345063e-09
   9.3750000e-03   1.0082778e-06   4.7387377e-07  -8.6866112e-09
   9.6875000e-03   9.3784331e-07   4.4586764e-07  -9.9621268e-09
   1.0000000e-02   8.5783416e-07   4.1346917e-07  -1.1369730e-08
   1.0312500e-02   7.6916459e-07   3.7702953e-07  -1.2917681e-08
   1.0625000e-02   6.7284625e-07   3.3694507e-07  -1.4614105e-08
