#  Time  ForceX  ForceY   Work
0 0 0 0
0.001 -9.48801037736757e-11 -6.28845211636531e-06 -1.04634160629511e-11
0.002 -2.76067169124872e-10 -3.6200533745756e-05 -2.40272847123568e-10
0.003 -4.33860947168796e-10 -9.79467479247376e-05 -1.46113784878785e-09
0.004 -5.25847365651089e-10 -0.000191160678252089 -5.06760025831493e-09
0.005 -5.59962298751771e-10 -0.000311747274054142 -1.29110710024669e-08
0.006 -5.73034508732917e-10 -0.000455846916675995 -2.7181289213884e-08
0.007 -6.0915894550817e-10 -0.000621712850389144 -5.04405233165296e-08
0.008 -6.99206026411048e-10 -0.000809713191806338 -8.57486083436464e-08
0.009 -8.57736104364903e-10 -0.00102135059945851 -1.36763488549916e-07
0.01 -1.09125419811562e-09 -0.00125819120508908 -2.07750774259066e-07
0.011 -1.40685019189846e-09 -0.0015212196762775 -3.03515063905264e-07
0.012 -1.81745640759345e-09 -0.00181071569582869 -4.29312739793838e-07
0.013 -2.34295338685797e-09 -0.00212647763793683 -5.90801639980491e-07
0.014 -3.00873237435439e-09 -0.00246814700060938 -7.94046716201362e-07
0.015 -3.84360010485807e-09 -0.00283545357654447 -1.04556427029615e-06
0.016 -4.87620077649353e-09 -0.00322831530507628 -1.35237172786858e-06
0.017 -6.13406303529018e-09 -0.00364681793931609 -1.72201726122458e-06
0.018 -7.64517071871751e-09 -0.00409113911009129 -2.16258245048541e-06
0.019 -9.43839983946759e-09 -0.00456147533890316 -2.68266759968598e-06
0.02 -1.15399974021102e-08 -0.00505800195712069 -3.29137526356403e-06
0.021 -1.39763325357478e-08 -0.00558086731102492 -3.99830327669354e-06
0.022 -1.67750084933971e-08 -0.00613020633474903 -4.81354956669358e-06
0.023 -1.99652623322777e-08 -0.00670615626588855 -5.74772350555794e-06
0.024 -2.35778570001344e-08 -0.00730886374782713 -6.8119558815985e-06
0.025 -2.76445373259548e-08 -0.00793848112697049 -8.01790161087876e-06
0.026 -3.2197562838121e-08 -0.00859515574904535 -9.37773361899159e-06
0.027 -3.72693822470183e-08 -0.00927901797088637 -1.09041301772778e-05
0.028 -4.28922617423666e-08 -0.00999017233303334 -1.26102597665205e-05
0.029 -4.90976366229745e-08 -0.0107286937597983 -1.45097671727448e-05
0.03 -5.59181181358781e-08 -0.0114946283818185 -1.66167629149887e-05
0.031 -6.33863854737626e-08 -0.0122879974004597 -1.89458164174851e-05
0.032 -7.15339711909735e-08 -0.0131088023160402 -2.15119523225907e-05
0.033 -8.03908779545282e-08 -0.0139570303672123 -2.4330649146264e-05
0.034 -8.9985569662332e-08 -0.0148326596646093 -2.74178398052272e-05
0.035 -1.0034534136949e-07 -0.0157356639333308 -3.07899139671934e-05
0.036 -1.11496506249864e-07 -0.0166660169241482 -3.44637223808446e-05
0.037 -1.23466571189113e-07 -0.0176236964949297 -3.84565832325587e-05
0.038 -1.36272385375946e-07 -0.0186086883114633 -4.27862904624557e-05
0.039 -1.49935868165585e-07 -0.0196209887615879 -4.74711229762476e-05
0.04 -1.64481952058537e-07 -0.0206606072334381 -5.25298546551201e-05
0.041 -1.79934951383132e-07 -0.0217275675118316 -5.79817641739935e-05
0.042 -1.96318083567348e-07 -0.0228219082462964 -6.3846643849598e-05
0.043 -2.13651798475212e-07 -0.0239436826052888 -7.0144807076955e-05
0.044 -2.31953170448662e-07 -0.0250929572695817 -7.68970940782585e-05
0.045 -2.5123643521141e-07 -0.0262698109291861 -8.41248758271448e-05
0.046 -2.7151665893399e-07 -0.0274743324387963 -9.18500561132296e-05
0.047 -2.92797455614391e-07 -0.0287066187401734 -0.000100095071678408
