#  Time  ForceX  ForceY   Work
0 0 0 0
0.001 -3.5527136788005e-15 -5.23408056452013e-06 -7.84719528872341e-12
0.002 -1.77635683940025e-15 -2.26118734865111e-05 -1.35535569692393e-10
0.003 -1.06581410364015e-14 -5.45670911478169e-05 -7.35550746775848e-10
0.004 -3.73034936274053e-14 -0.000103420313379843 -2.47712334596351e-09
0.005 -1.08357767203415e-13 -0.000171375025452392 -6.410497045738e-09
0.006 -2.54019028034236e-13 -0.000260514348688901 -1.40255715045529e-08
0.007 -5.25801624462474e-13 -0.000372798437272337 -2.73047827416793e-08
0.008 -9.80548975348938e-13 -0.000510062513907172 -4.87701373296651e-08
0.009 -1.69464442478784e-12 -0.00067401551658719 -8.15243672812327e-08
0.01 -2.73558953267639e-12 -0.000866239327983465 -1.29286219700472e-07
0.011 -4.20108392518159e-12 -0.00108818855915516 -1.9641993925703e-07
0.012 -6.17106366007647e-12 -0.00134119085881679 -2.87959042153708e-07
0.013 -8.74678107720683e-12 -0.00162644771963016 -4.09624517697799e-07
0.014 -1.20135013048639e-11 -0.00194503575292515 -5.67837627781301e-07
0.015 -1.60582658281783e-11 -0.00229790840375799 -7.69727505620273e-07
0.016 -2.09556816344048e-11 -0.00268589807822295 -1.02313378314099e-06
0.017 -2.67679212129224e-11 -0.0031097186554625 -1.33660450132682e-06
0.018 -3.35411698415555e-11 -0.00356996835731493 -1.7193895800599e-06
0.019 -4.1323389154968e-11 -0.00406713294886885 -2.18143014314026e-06
0.02 -5.00861574437295e-11 -0.00460158924376941 -2.7333440108003e-06
0.021 -5.9834803778358e-11 -0.005173608888839 -3.38640768602835e-06
0.022 -7.05249192378687e-11 -0.00578336240292288 -4.15253517237375e-06
0.023 -8.20801204781674e-11 -0.0064309234454889 -5.044253969827e-06
0.024 -9.44009315162475e-11 -0.00711627329133435 -6.07467860222824e-06
0.025 -1.07354125589154e-10 -0.00783930548813316 -7.2574820339337e-06
0.026 -1.20788712365538e-10 -0.00859983067415726 -8.60686533564817e-06
0.027 -1.34509292593066e-10 -0.00939758153429437 -1.01375259597448e-05
0.028 -1.48311585235206e-10 -0.0102322178729004 -1.18646249834681e-05
0.029 -1.619540057618e-10 -0.0111033317827243 -1.38037536747682e-05
0.03 -1.75159442505901e-10 -0.0120104528895837 -1.59708997299196e-05
0.031 -1.87677429153155e-10 -0.0129530536532023 -1.83824135250588e-05
0.032 -1.99181116045111e-10 -0.0139305547051052 -2.10549747146106e-05
0.033 -2.09386286087465e-10 -0.0149423302049136 -2.40055594992877e-05
0.034 -2.1796076055125e-10 -0.0159877131971768 -2.72514088742806e-05
0.035 -2.24591900632731e-10 -0.0170660009511501 -3.08099981546489e-05
0.036 -2.28968843885013e-10 -0.0181764602665773 -3.46990080605722e-05
0.037 -2.30768293363326e-10 -0.0193183327292132 -3.89362976286403e-05
0.038 -2.29709584687043e-10 -0.0204908398999493 -4.35398791980499e-05
0.039 -2.25497842620825e-10 -0.021693188422276 -4.85278957024007e-05
0.04 -2.17877271779798e-10 -0.0229245750329881 -5.39186004775843e-05
0.041 -2.06613393061161e-10 -0.0241841914618668 -5.97303397762913e-05
0.042 -1.9151080721258e-10 -0.0254712292062749 -6.59815381577264e-05
0.043 -1.72411418475349e-10 -0.0267848841675722 -7.26906868996277e-05
0.044 -1.49182000086512e-10 -0.0281243611364914 -7.98763355560894e-05
0.045 -1.21746168701975e-10 -0.0294888781154512 -8.75570867619885e-05
0.046 -9.00790553259867e-11 -0.0308776704663529 -9.57515943608087e-05
0.047 -5.41966471701016e-11 -0.03228999487267 -0.000104478564907334
0.048 -1.41699985078958e-11 -0.0337251331058432 -0.000113756762573469
0.049 2.98747693250334e-11 -0.0351823955860127 -0.000123605017459297
0.05 7.77458097900308e-11 -0.0366611247281305 -0.000134042237287232
0.051 1.29206867427456e-10 -0.038160698065262 -0.000145087422432327
0.052 1.83963067001969e-10 -0.0396805311412649 -0.000156759684216939
0.053 2.41646702647813e-10 -0.0412200801660561 -0.00016907826637351
0.054 3.01856317719285e-10 -0.0427788444273745 -0.000182062569556163
0.055 3.64130059438139e-10 -0.0443563684536414 -0.000195732178757277
0.056 4.27940349823075e-10 -0.0459522439234163 -0.000210106893464096
0.057 4.92727636469681e-10 -0.0475661113177637 -0.000225206760367164
0.058 5.57879076268364e-10 -0.0491976613126255 -0.000241052108412979
0.059 6.22732088118028e-10 -0.0508466359091742 -0.000257663585972456
0.06 6.86600998278664e-10 -0.0525128293010404 -0.000275062199878842
0.061 7.48762829516636e-10 -0.054196088478168 -0.00029326935607174
0.062 8.08464406532039e-10 -0.0558963135678567 -0.000312306901567236
0.063 8.64924132315537e-10 -0.0576134579145453 -0.000332197167460857
0.064 9.17358633500953e-10 -0.0593475279007833 -0.000352963012656887
0.065 9.64970325867398e-10 -0.0610985825126455 -0.000374627868006988
0.066 1.00694563798243e-09 -0.0628667326538306 -0.00039721578053184
0.067 1.04248343291147e-09 -0.0646521402135463 -0.000420751457392621
