#  Time  ForceX  ForceY   Work
0 0 0 0
0.001 -6.2728489069741e-11 -6.27338181402592e-11 -1.38379686772946e-17
0.002 -7.95470356251826e-11 -7.95630228367372e-11 -2.92221778431876e-16
0.003 -5.1038284709648e-11 -5.10418374233268e-11 -1.67157527055231e-15
0.004 -6.16555695387433e-11 -6.16466877545463e-11 -5.52963625520957e-15
0.005 -8.46398506837431e-11 -8.46434033974219e-11 -1.354648269587e-14
0.006 -7.89803777934139e-11 -7.90514320669899e-11 -2.74961732346789e-14
0.007 -6.22630835778182e-11 -6.23394669219124e-11 -4.9140434782787e-14
0.008 -6.3611338418923e-11 -6.36433128420322e-11 -8.02154535097221e-14
0.009 -7.71720465309045e-11 -7.71720465309045e-11 -1.2245858435813e-13
0.01 -8.18296541638119e-11 -8.18687340142787e-11 -1.77636284208452e-13
0.011 -7.41486871902453e-11 -7.42446104595729e-11 -2.47563344695048e-13
0.012 -6.61142252056379e-11 -6.62687682506657e-11 -3.34087211684128e-13
0.013 -6.5035976604122e-11 -6.52171650017408e-11 -4.39033928901602e-13
0.014 -6.7752026211565e-11 -6.79776235301688e-11 -5.64142673575624e-13
0.015 -6.96367408181686e-11 -6.99031943440787e-11 -7.11005896922609e-13
0.016 -7.06243952208752e-11 -7.0929928597252e-11 -8.81029854780935e-13
0.017 -7.26050330968064e-11 -7.29478699668107e-11 -1.07541724182087e-12
0.018 -7.56443796490203e-11 -7.60174145852943e-11 -1.29517144943361e-12
0.019 -7.8177464502005e-11 -7.85718157203519e-11 -1.54112575898652e-12
0.02 -7.91064991290114e-11 -7.95346011273068e-11 -1.81398202581781e-12
0.021 -7.84883269489001e-11 -7.89626142250199e-11 -2.11434969611519e-12
0.022 -7.66888774705876e-11 -7.72111263813713e-11 -2.44279279564513e-12
0.023 -7.39106553737656e-11 -7.44861949897313e-11 -2.79986204013658e-12
0.024 -7.03561653381257e-11 -7.09903247297916e-11 -3.18614158496164e-12
0.025 -6.64819310713938e-11 -6.71853683797963e-11 -3.60227656233549e-12
0.026 -6.28617158326961e-11 -6.36433128420322e-11 -4.04902423506545e-12
0.027 -5.98916471972188e-11 -6.07407457664522e-11 -4.52727389346079e-12
0.028 -5.76996228573989e-11 -5.86162229865295e-11 -5.03811168855798e-12
0.029 -5.62003776849451e-11 -5.72057956560457e-11 -5.58283704613693e-12
0.03 -5.5205617854881e-11 -5.62998536679515e-11 -6.16299408274946e-12
0.031 -5.44648770528511e-11 -5.56390489236946e-11 -6.78040830548641e-12
0.032 -5.37152544666242e-11 -5.49604806110437e-11 -7.43716068212859e-12
