#  Time  ForceX  ForceY   Work
0 0 0 0
0.001 -1.41862299685158e-10 -3.72765272516062e-06 -7.06838306960798e-12
0.002 -5.0774762172523e-10 -2.01179427641307e-05 -1.50683485708545e-10
0.003 -1.01884456427115e-09 -5.59509024995464e-05 -9.35492720533513e-10
0.004 -1.61187863056966e-09 -0.000116531915077545 -3.44443680581853e-09
0.005 -2.23865614934482e-09 -0.000205704160045173 -9.45975202267272e-09
0.006 -2.86555068562677e-09 -0.000325945901906266 -2.15112563241738e-08
0.007 -3.47317374860268e-09 -0.000478530198389393 -4.28653778269169e-08
0.008 -4.05624178689834e-09 -0.000663725187735054 -7.74715410193586e-08
0.009 -4.62368165976557e-09 -0.000881014856043194 -1.29883357094908e-07
0.01 -5.19886933503244e-09 -0.00112932278470979 -2.0517097417609e-07
0.011 -5.82004267002389e-09 -0.00140722453212661 -3.08838424715151e-07
0.012 -6.54073062378302e-09 -0.00171313772886705 -4.46756385739499e-07
0.013 -7.43013206516707e-09 -0.00204548241037372 -6.2511694695188e-07
0.014 -8.37991942503891e-09 -0.00240280763134315 -8.5041327620378e-07
0.015 -9.63680690801993e-09 -0.0027838820407009 -1.12944341516949e-06
0.016 -1.13291820369454e-08 -0.00318775086380541 -1.46933509658376e-06
0.017 -1.35995363859109e-08 -0.00361376180702599 -1.87758644568277e-06
0.018 -1.66030456050237e-08 -0.0040615641693762 -2.3621161859208e-06
0.019 -2.05059909053062e-08 -0.00453108654642165 -2.93131686459561e-06
0.02 -2.54839493951664e-08 -0.00502249875930261 -3.59410502000831e-06
0.021 -3.17199468913287e-08 -0.00553616358352294 -4.35996320469895e-06
0.022 -3.94025760908079e-08 -0.00607258345599782 -5.23897014341468e-06
0.023 -4.8724083212548e-08 -0.00663234669134916 -6.24181685604519e-06
0.024 -5.98787106564913e-08 -0.00721607692510418 -7.37980814282876e-06
0.025 -7.30610294485956e-08 -0.00782438860382229 -8.6648502653202e-06
0.026 -8.84645743326473e-08 -0.00845785043076042 -1.01094268476418e-05
0.027 -1.06280666045677e-07 -0.00911695781094579 -1.17265658950653e-05
0.028 -1.26697379032592e-07 -0.00980211456593594 -1.35298013434447e-05
0.029 -1.49898753853961e-07 -0.0105136235387828 -1.55331327145059e-05
0.03 -1.76064152146438e-07 -0.0112516852017972 -1.77509862885703e-05
0.031 -2.05367687966529e-07 -0.0120164030199739 -2.01981807723718e-05
0.032 -2.37977578310122e-07 -0.0128077940937263 -2.28898997986261e-05
0.033 -2.74066205729895e-07 -0.0136258035868551 -2.58416728733564e-05
0.034 -3.1379606824089e-07 -0.0144703213403492 -2.90693654933609e-05
0.035 -3.57323798327869e-07 -0.015341199336202 -3.25891784903228e-05
0.036 -4.04799731956729e-07 -0.0162382687797553 -3.64176558850134e-05
0.037 -4.56367576173733e-07 -0.0171613558259125 -4.05717000004947e-05
0.038 -5.12163999655257e-07 -0.0181102952237904 -4.5068592175946e-05
0.039 -5.72318344049805e-07 -0.01908494140892 -4.99260171903521e-05
0.04 -6.36952421473325e-07 -0.0200851768112091 -5.51620894443383e-05
0.041 -7.06180332876727e-07 -0.0211109173595609 -6.07953790411828e-05
0.042 -7.80108584619299e-07 -0.0221621153406968 -6.68449361321717e-05
0.043 -8.58836021189191e-07 -0.0232387599044568 -7.33303122062573e-05
0.044 -9.42454000618653e-07 -0.0243408756019434 -8.02715773847093e-05
0.045 -1.03104691162592e-06 -0.0254685193989559 -8.76893331946335e-05
0.046 -1.12469288438e-06 -0.0266217766204697 -9.56047206846083e-05
0.047 -1.22346458453215e-06 -0.027800756268018 -0.000104039424108519
0.048 -1.32743028236071e-06 -0.0290055861118113 -0.000113015670704979
0.049 -1.43665494523049e-06 -0.0302364079010644 -0.000122556227326591
0.05 -1.55120148859211e-06 -0.0314933729662812 -0.000132684394816313
0.051 -1.67113205207237e-06 -0.0327766384123969 -0.000143424001088119
0.052 -1.79650930798303e-06 -0.0340863640273223 -0.000154799393851879
0.053 -1.92739777293838e-06 -0.0354227099612352 -0.000166835433834792
0.054 -2.06386497048072e-06 -0.0367858351708001 -0.000179557489211349
0.055 -2.20598264344396e-06 -0.0381758965727528 -0.000192991431775008
0.056 -2.353827069701e-06 -0.0395930488185829 -0.00020716363522353
0.057 -2.50748189456473e-06 -0.0410374445582828 -0.000222100975605544
0.058 -2.6670397055284e-06 -0.0425092350605212 -0.000237830833843745
0.059 -2.83260168143507e-06 -0.0440085710715792 -0.000254381100226436
0.06 -3.00427759958311e-06 -0.0455356037683785 -0.000271780180387954
0.061 -3.18217664219134e-06 -0.0470904856992558 -0.000290057002344565
0.062 -3.36641355480616e-06 -0.0486733715316525 -0.000309241023532081
0.063 -3.5571951104707e-06 -0.050284418795794 -0.000329362239064462
0.064 -3.75467231794602e-06 -0.051923788183732 -0.000350451187762432
0.065 -3.95899895511143e-06 -0.0535916436457722 -0.000372538957769147
