#  Time  ForceX  ForceY   Work
0 0 0 0
0.001 -2.12487805129058e-11 -2.10356176921778e-11 -1.15221976010077e-12
0.002 -1.4954260052491e-11 -1.51700874084781e-11 -1.86771624353905e-11
0.003 -3.30295790718083e-11 -3.33351124481851e-11 -9.45482870462607e-11
0.004 -2.47251108476121e-11 -2.56683563293336e-11 -2.99921982194684e-10
0.005 -2.33875141475437e-11 -2.65174548985669e-11 -7.32460283113415e-10
0.006 -2.15347739640492e-11 -2.79349876564083e-11 -1.52011523555067e-09
0.007 -2.17710294236895e-11 -3.08055803088791e-11 -2.81813928725179e-09
0.008 -1.97060145978867e-11 -3.15623083224637e-11 -4.81050479580135e-09
0.009 -1.76454406641824e-11 -3.29301030888018e-11 -7.70949883647414e-09
0.01 -1.5901946426311e-11 -3.50830475781549e-11 -1.17558629612619e-08
0.011 -1.54161128307351e-11 -3.84368092909426e-11 -1.72190735431028e-08
0.012 -1.63220548188292e-11 -4.26041424361756e-11 -2.43968853341661e-08
0.013 -1.77191594730175e-11 -4.68851624191302e-11 -3.3614964045376e-08
0.014 -1.88764559538868e-11 -5.14646103511041e-11 -4.52271850354905e-08
0.015 -1.89190885180324e-11 -5.59303714453563e-11 -5.96159454487868e-08
0.016 -1.71116454339426e-11 -5.92876858718228e-11 -7.7191936021675e-08
0.017 -1.297273399814e-11 -6.15578699125763e-11 -9.83936407420978e-08
0.018 -6.17372819533557e-12 -6.37214725429658e-11 -1.23686820440892e-07
0.019 3.21964677141295e-12 -6.65636434860062e-11 -1.53564481679197e-07
0.02 1.43955958264996e-11 -7.00204338954791e-11 -1.88547364318075e-07
0.021 2.61799470990809e-11 -7.37223615487892e-11 -2.29184054591908e-07
0.022 3.77449183019962e-11 -7.74456054841721e-11 -2.76050392839433e-07
0.023 4.88187268388174e-11 -8.11439804238034e-11 -3.29748694412324e-07
0.024 5.9559468468251e-11 -8.46576142521371e-11 -3.90906973670065e-07
0.025 7.03144209523998e-11 -8.76987371611904e-11 -4.601784144903e-07
0.026 8.13269451782617e-11 -9.01465568858839e-11 -5.38241974246643e-07
0.027 9.26094756437124e-11 -9.21289711186546e-11 -6.25803961988971e-07
0.028 1.03983488486392e-10 -9.39870403726673e-11 -7.23598380480365e-07
0.029 1.15254472632387e-10 -9.60405088790139e-11 -8.32384385710417e-07
0.03 1.26423316260116e-10 -9.83035874924099e-11 -9.52942513372714e-07
0.031 1.37721833937121e-10 -1.00541797110054e-10 -1.08607307004608e-06
0.032 1.49317003206306e-10 -1.02463815210285e-10 -1.23259795342667e-06
0.033 1.61056057379483e-10 -1.04023456515279e-10 -1.39336391892508e-06
0.034 1.72404313047991e-10 -1.05409014850011e-10 -1.56924457166618e-06
0.035 1.82789783309545e-10 -1.06979314296041e-10 -1.76114005902804e-06
0.036 1.91961113671368e-10 -1.08951070387775e-10 -1.96997494254954e-06
0.037 2.0021939661774e-10 -1.11313624984177e-10 -2.19669483034375e-06
0.038 2.0812684908833e-10 -1.1388223697395e-10 -2.44226225583517e-06
0.039 2.16208384529182e-10 -1.16447296250044e-10 -2.70765309691185e-06
0.04 2.24687823902059e-10 -1.18909326829453e-10 -2.99385564065183e-06
0.041 2.33507435609681e-10 -1.21282539566892e-10 -3.30187353443125e-06
0.042 2.4254287467329e-10 -1.23623777881221e-10 -3.6327312901395e-06
0.043 2.51658249794673e-10 -1.25954358054514e-10 -3.98747877309799e-06
