#  Time  ForceX  ForceY   Work
0 0 0 0
0.001 -1.36025635200099e-10 -1.99689154101179e-10 -1.63703483739413e-11
0.002 -4.31769064945797e-10 -1.3339498394771e-09 -2.60710849130001e-10
0.003 -6.9398664592768e-10 -4.6097881067908e-09 -1.31218154237333e-09
0.004 -7.4652817261267e-10 -1.13327267570185e-08 -4.11839325588083e-09
0.005 -4.75814943001751e-10 -2.24557155092953e-08 -9.97447730128747e-09
0.006 1.39642963858932e-10 -3.83098637257717e-08 -2.04982961906762e-08
0.007 1.01487573900272e-09 -5.8484284082283e-08 -3.7603279864608e-08
0.008 1.95769622735043e-09 -8.18218968134943e-08 -6.34702534596288e-08
0.009 2.67924193941838e-09 -1.06499335572607e-07 -1.00519439506398e-07
0.01 2.81295942095028e-09 -1.30162135292267e-07 -1.51383594999236e-07
0.011 1.93928051395176e-09 -1.50090459172247e-07 -2.18883004496551e-07
0.012 -3.86945142594186e-10 -1.63374837214292e-07 -3.06002813337989e-07
0.013 -4.60874893803975e-09 -1.67086076530154e-07 -4.15872965399893e-07
0.014 -1.11413476222566e-08 -1.58427651442139e-07 -5.51750818397339e-07
0.015 -2.03499630480053e-08 -1.34862816025816e-07 -7.17006353696337e-07
0.016 -3.25325961725298e-08 -9.42121083369329e-08 -9.15109779990207e-07
0.017 -4.79081876392229e-08 -3.47198163552775e-08 -1.14962125102001e-06
0.018 -6.66104442714754e-08 4.49099335497749e-08 -1.42418237405822e-06
0.019 -8.86871305283421e-08 1.45504895243675e-07 -1.74250917353883e-06
0.02 -1.14104174997465e-07 2.67440505297145e-07 -2.10838618708623e-06
0.021 -1.42753859622147e-07 4.10675477624523e-07 -2.52566140285563e-06
0.022 -1.74466049607247e-07 5.7480229287421e-07 -2.99824179100544e-06
0.023 -2.09021452368674e-07 7.59107891212807e-07 -3.53008923254872e-06
0.024 -2.4616591320914e-07 9.62640038792983e-07 -4.12521670002544e-06
0.025 -2.85624764950754e-07 1.18427528406073e-06 -4.78768459311919e-06
0.026 -3.27116356002577e-07 1.42278502579529e-06 -5.52159717438739e-06
0.027 -3.70364235502407e-07 1.6768968063019e-06 -6.33109908484378e-06
0.028 -4.15107376472434e-07 1.94534874786711e-06 -7.22037194436761e-06
0.029 -4.61108162763679e-07 2.22693560658627e-06 -8.1936310588383e-06
0.03 -5.08158112699775e-07 2.5205455802535e-06 -9.2551222640434e-06
0.031 -5.56081205749237e-07 2.82518770688966e-06 -1.04091189383261e-05
0.032 -6.04735142850643e-07 3.14000998180575e-06 -1.16599192117213e-05
0.033 -6.54010649414616e-07 3.46430888953364e-06 -1.30118433922526e-05
0.034 -7.03829292625358e-07 3.79753124413185e-06 -1.44692316197748e-05
0.035 -7.54140052183772e-07 4.1392694960507e-06 -1.60364417479341e-05
0.036 -8.04915153196362e-07 4.48925186447013e-06 -1.77178474444657e-05
0.037 -8.56145447425405e-07 4.84732844796554e-06 -1.95178364918651e-05
0.038 -9.0783568729158e-07 5.21345467596745e-06 -2.14408092640795e-05
0.039 -9.60000020144847e-07 5.58767337288657e-06 -2.34911773505729e-05
0.04 -1.01265785534821e-06 5.97009628933165e-06 -2.56733622978605e-05
0.041 -1.06583039483077e-06 6.36088622485431e-06 -2.79917944386414e-05
0.042 -1.1195377551676e-06 6.76024031953659e-06 -3.04509117817703e-05
0.043 -1.17379687347707e-06 7.16837503489387e-06 -3.30551589394017e-05
0.044 -1.22862014761971e-06 7.58551331259127e-06 -3.58089860731277e-05
0.045 -1.28401468701966e-06 8.01187392696079e-06 -3.87168478459482e-05
0.046 -1.33998222295872e-06 8.44766319119117e-06 -4.17832023719899e-05
0.047 -1.39651941477581e-06 8.89306889106933e-06 -4.50125101610762e-05
0.048 -1.45361861769722e-06 9.34825620824142e-06 -4.84092330593671e-05
0.049 -1.51126882097508e-06 9.81336549088496e-06 -5.19778331905577e-05
0.05 -1.56945673768227e-06 1.02885114721118e-05 -5.57227719045635e-05
0.051 -1.62816795046261e-06 1.07737836305688e-05 -5.96485087419976e-05
0.052 -1.68738793360212e-06 1.12692474552034e-05 -6.37595004229462e-05
0.053 -1.74710301381609e-06 1.17749462340555e-05 -6.8060199868845e-05
0.054 -1.80730107390836e-06 1.22909030739748e-05 -7.25550552642651e-05
0.055 -1.86797215251389e-06 1.28171230784346e-05 -7.72485091649643e-05
0.056 -1.92910867391483e-06 1.33535952908659e-05 -8.2144997655925e-05
0.057 -1.99070563167147e-06 1.39002944870015e-05 -8.72489495620764e-05
0.058 -2.05276040832203e-06 1.44571825586581e-05 -9.25647857115998e-05
0.059 -2.11527252358401e-06 1.50242095209308e-05 -9.80969182512114e-05
0.06 -2.17824325976501e-06 1.56013142316169e-05 -0.000103849750010611
0.061 -2.24167505602502e-06 1.61884245990507e-05 -0.000109827673912258
0.062 -2.30557097746775e-06 1.67854576584858e-05 -0.000116035072423096
0.063 -2.3699340705452e-06 1.73923192772207e-05 -0.00012247631704241
0.064 -2.43476679151478e-06 1.80089037424835e-05 -0.000129155767822673
0.065 -2.5000703620659e-06 1.86350933137902e-05 -0.000136077772917743
0.066 -2.56584428415252e-06 1.92707576225359e-05 -0.000143246668155762
0.067 -2.63208583795027e-06 1.99157532652094e-05 -0.000150666776632701
0.068 -2.69878974812343e-06 2.0569923355751e-05 -0.00015834240832492
0.069 -2.76594782588901e-06 2.12330973212715e-05 -0.000166277859718316
0.07 -2.83354877494979e-06 2.19050907723783e-05 -0.000174477413453652
0.071 -2.90157805826752e-06 2.25857055795586e-05 -0.000182945337987433
0.0720000000000001 -2.97001774551831e-06 2.32747301218694e-05 -0.000191685887269082
0.0730000000000001 -3.0388466061293e-06 2.3971939677736e-05 -0.000200703300433916
0.0740000000000001 -3.10804003555987e-06 2.46770969809518e-05 -0.000210001801514159
0.0750000000000001 -3.17757017032072e-06 2.53899528352974e-05 -0.000219585599168125
0.0760000000000001 -3.24740598078854e-06 2.61102468925856e-05 -0.000229458886428781
0.0770000000000001 -3.31751336313246e-06 2.6837708452021e-05 -0.000239625840472955
0.0780000000000001 -3.38785524367502e-06 2.75720572506799e-05 -0.000250090622411258
0.0790000000000001 -3.45839176230101e-06 2.8313004323266e-05 -0.000260857377100099
0.0800000000000001 -3.52908031353572e-06 2.90602527996953e-05 -0.000271930232975021
0.0810000000000001 -3.59987571996179e-06 2.98134986618237e-05 -0.000283313301905928
0.0820000000000001 -3.67073030616005e-06 3.0572431418463e-05 -0.000295010679073506
0.0830000000000001 -3.7415940135066e-06 3.13367348070415e-05 -0.000307026442866116
0.0840000000000001 -3.81241451119507e-06 3.2106087296313e-05 -0.000319364654796057
0.0850000000000001 -3.8831372670689e-06 3.28801625819608e-05 -0.000332029359434256
0.0860000000000001 -3.95370565930975e-06 3.36586300271335e-05 -0.000345024584361687
0.0870000000000001 -4.02406106236874e-06 3.44411549804136e-05 -0.00035835434013674
0.0880000000000001 -4.09414292690258e-06 3.52273990849028e-05 -0.000372022620275499
0.0890000000000001 -4.16388894342035e-06 3.60170205055965e-05 -0.0003860334012456
0.0900000000000001 -4.23323507803275e-06 3.68096741247825e-05 -0.00040039064246976
0.0910000000000001 -4.3021157527523e-06 3.76050117267823e-05 -0.000415098286339344
0.0920000000000001 -4.37046395540541e-06 3.84026821365069e-05 -0.000430160258235151
0.0930000000000001 -4.43821137885436e-06 3.92023313491308e-05 -0.000445580466555521
0.0940000000000001 -4.50528855311383e-06 4.00036026881878e-05 -0.00046136280274898
0.0950000000000001 -4.57162507228048e-06 4.08061369050472e-05 -0.000477511141351757
0.0960000000000001 -4.63714970244666e-06 4.16095723636545e-05 -0.000494029340028223
0.0970000000000001 -4.70179056066833e-06 4.24135451524421e-05 -0.00051092123961353
0.0980000000000001 -4.76547532812788e-06 4.32176892779523e-05 -0.000528190664158256
0.0990000000000001 -4.82813142110849e-06 4.4021636828262e-05 -0.000545841420973454
0.1 -4.88968615952601e-06 4.48250181612764e-05 -0.000563877300676344
0.101 -4.95006695921951e-06 4.56274621090103e-05 -0.000582302077235234
0.102 -5.00920154378193e-06 4.64285961854216e-05 -0.000601119508013859
0.103 -5.06701808422605e-06 4.7228046812009e-05 -0.000620333333815028
0.104 -5.12344536551801e-06 4.80254395114343e-05 -0.000639947278921124
0.105 -5.17841301950206e-06 4.88203991562131e-05 -0.000659965051134156
0.106 -5.23185159773121e-06 4.96125501996403e-05 -0.000680390341812486
0.107 -5.2836927799671e-06 5.04015168711902e-05 -0.000701226825905361
0.108 -5.33386952472625e-06 5.11869234358642e-05 -0.000722478161984376
0.109 -5.38231614521933e-06 5.19683943771554e-05 -0.000744147992271528
0.11 -5.42896850208585e-06 5.27455546386335e-05 -0.00076623994266462
0.111 -5.47376407600275e-06 5.35180298193438e-05 -0.000788757622758575
0.112 -5.51664207737446e-06 5.42854463834175e-05 -0.000811704625863505
0.113 -5.55754359132798e-06 5.50474318590233e-05 -0.000835084529018813
0.114 -5.59641157105162e-06 5.58036150444252e-05 -0.000858900893004054
0.115 -5.63319105517657e-06 5.65536261820654e-05 -0.000883157262345481
0.116 -5.66782910005337e-06 5.72970971663977e-05 -0.000907857165319758
0.117 -5.7002749187518e-06 5.80336617073129e-05 -0.000933004113953579
0.118 -5.73047993657205e-06 5.87629555433011e-05 -0.000958601604019758
0.119 -5.7583978034792e-06 5.94846165764551e-05 -0.000984653115030154
0.12 -5.78398446493544e-06 6.01982851105021e-05 -0.00101116211022623
0.121 -5.80719816412056e-06 6.09036039609379e-05 -0.00103813203656579
0.122 -5.82799948745105e-06 6.16002186895059e-05 -0.00106556632470759
0.123 -5.84635136258171e-06 6.22877777249897e-05 -0.00109346838899367
0.124 -5.86221907372675e-06 6.296593256927e-05 -0.00112184162742951
0.125 -5.87557027231789e-06 6.36343379625259e-05 -0.00115068942166284
0.126 -5.88637492593413e-06 6.42926520395548e-05 -0.00118001513696032
0.127 -5.89460536493114e-06 6.49405364843147e-05 -0.00120982212218411
0.128 -5.90023622049074e-06 6.5577656719995e-05 -0.00124011370976721
0.129 -5.90324440086221e-06 6.62036820546774e-05 -0.00127089321568777
0.13 -5.90360907204435e-06 6.68182858394317e-05 -0.00130216393944494
0.131 -5.90131160160823e-06 6.74211456193063e-05 -0.00133392916403362
0.132 -5.89633553294e-06 6.80119432860948e-05 -0.00136619215592002
0.133 -5.88866650486075e-06 6.85903652435371e-05 -0.0013989561650182
0.134 -5.87829223608338e-06 6.915610251923e-05 -0.0014322244246685
0.135 -5.86520243550659e-06 6.97088509351573e-05 -0.00146600015161601
0.136 -5.84938874137464e-06 7.02483112444696e-05 -0.00150028654599205
0.137 -5.83084467464801e-06 7.07741892469471e-05 -0.00153508679129693
0.138 -5.80956555218393e-06 7.1286195954201e-05 -0.00157040405438471
0.139 -5.78554841679235e-06 7.17840476891496e-05 -0.00160624148545146
0.14 -5.75879196262896e-06 7.22674662370082e-05 -0.00164260221802501
0.141 -5.7292964636968e-06 7.27361789785164e-05 -0.00167948936895811
0.142 -5.69706370567857e-06 7.3189918966321e-05 -0.00171690603842437
0.143 -5.66209688024344e-06 7.36284251168229e-05 -0.00175485530991757
0.144 -5.62440053619717e-06 7.4051442275902e-05 -0.00179334025025389
0.145 -5.58398048111641e-06 7.44587213645787e-05 -0.00183236390957758
0.146 -5.54084369852603e-06 7.48500194802659e-05 -0.00187192932137052
0.147 -5.4949983039343e-06 7.52251000299964e-05 -0.00191203950246418
0.148 -5.44645343780736e-06 7.55837328405562e-05 -0.00195269745305736
0.149 -5.39521918274666e-06 7.59256942455266e-05 -0.00199390615673437
0.15 -5.34130650886588e-06 7.62507672273927e-05 -0.00203566858048966
0.151 -5.28472718941408e-06 7.65587415223479e-05 -0.0020779876747547
0.152 -5.22549375592263e-06 7.68494137197706e-05 -0.00212086637342889
0.153 -5.16361936742094e-06 7.71225873670289e-05 -0.00216430759391273
0.154 -5.09911782886618e-06 7.73780730654039e-05 -0.00220831423714732
0.155 -5.03200344526e-06 7.76156886210799e-05 -0.00225288918765392
0.156 -4.96229102742163e-06 7.78352590717901e-05 -0.0022980353135795
0.157 -4.88999576186977e-06 7.80366168378066e-05 -0.00234375546674393
0.158 -4.81513324590566e-06 7.82196018160874e-05 -0.00239005248269082
0.159 -4.73771933751088e-06 7.83840614460019e-05 -0.00243692918074134
0.16 -4.65777018843205e-06 7.85298508283461e-05 -0.00248438836405172
0.161 -4.5753021511441e-06 7.8656832798174e-05 -0.00253243281967087
0.162 -4.4903317386602e-06 7.8764878022497e-05 -0.00258106531860462
0.163 -4.40287560254937e-06 7.88538650802195e-05 -0.0026302886158778
0.164 -4.31295050518088e-06 7.89236805349702e-05 -0.00268010545060242
0.165 -4.2205732373457e-06 7.89742190274723e-05 -0.00273051854604552
0.166 -4.12576064423575e-06 7.90053833235049e-05 -0.00278153060970044
0.167 -4.0285295808129e-06 7.90170844275906e-05 -0.0028331443333581
0.168 -3.92889686229303e-06 7.90092416025345e-05 -0.00288536239318124
0.169 -3.82687929767478e-06 7.8981782449361e-05 -0.00293818744977997
0.17 -3.72249362667887e-06 7.89346429819204e-05 -0.00299162214828697
0.171 -3.61575652352286e-06 7.88677676606397e-05 -0.00304566911843572
0.172 -3.50668460580295e-06 7.87811094440372e-05 -0.00310033097463846
0.173 -3.39529438408981e-06 7.86746298313545e-05 -0.00315561031606394
0.174 -3.28160231277685e-06 7.85482989194008e-05 -0.00321150972671804
