#  Time  ForceX  ForceY   Work
0 0 0 0
0.001 2.91211277314574e-10 -7.66650069401464e-05 -3.79600314743612e-10
0.002 2.48956383286369e-08 -0.000229964753405199 -4.49369647550113e-09
0.003 8.6868410464902e-08 -0.000427764564514987 -1.85217710656292e-08
0.004 1.60600397869359e-07 -0.000664709139371666 -5.03989432636522e-08
0.005 2.24409835380968e-07 -0.000938093811759799 -1.09534952478672e-07
0.006 2.67681172894108e-07 -0.00124615024959773 -2.06641606760008e-07
0.007 2.86856680187242e-07 -0.00158759855591306 -3.53612196652125e-07
0.008 2.82829176412314e-07 -0.00196146980604794 -5.63435117510898e-07
0.009 2.59019041548569e-07 -0.00236700431562653 -8.50127843918767e-07
0.01 2.20124687588807e-07 -0.00280358903294342 -1.22868413495987e-06
0.011 1.71334646914545e-07 -0.00327071609953755 -1.71502987112142e-06
0.012 1.17806048360869e-07 -0.00376795481069081 -2.32598495404461e-06
0.013 6.43115275478223e-08 -0.00429493225283117 -3.07922966921769e-06
0.014 1.50026683298776e-08 -0.00485131970820341 -3.99327449974356e-06
0.015 -2.67386246477486e-08 -0.0054368229646613 -5.08743272559361e-06
0.016 -5.83783704710683e-08 -0.00605117530957955 -6.38179534968603e-06
0.017 -7.82524908204962e-08 -0.00669413239354455 -7.89720801817363e-06
0.018 -8.55442418012942e-08 -0.0073654684126403 -9.65524968119143e-06
0.019 -8.02281906464586e-08 -0.00806497323065436 -1.1678212791676e-05
0.02 -6.29903675886112e-08 -0.00879245017882369 -1.39890848744337e-05
0.021 -3.5132752485012e-08 -0.00954771434759749 -1.66115313224753e-05
0.022 1.53064472208086e-09 -0.0103305912383327 -1.95698792958224e-05
0.023 4.47809844761338e-08 -0.0111409156797784 -2.28891026125121e-05
0.024 9.21004491560851e-08 -0.0119785309398708 -2.65948075328683e-05
0.025 1.40772361212349e-07 -0.0128432879831131 -3.07132193465356e-05
0.026 1.87980457644343e-07 -0.0137350448331865 -3.52711696918351e-05
0.027 2.30889331986894e-07 -0.0146536660209655 -4.02960845133707e-05
0.028 2.66723621300535e-07 -0.0155990220911644 -4.58159726170297e-05
0.029 2.92834295589905e-07 -0.0165709891582022 -5.18594147497671e-05
0.03 3.06754468160086e-07 -0.017569448500474 -5.84555531555776e-05
0.031 3.06244835268643e-07 -0.0185942861864774 -6.56340815608988e-05
0.032 2.89328767166808e-07 -0.019645392728469 -7.34252355484716e-05
0.033 2.54317485515188e-07 -0.0207226627604999 -8.18597832832196e-05
0.034 1.9979956444871e-07 -0.0218259947383821 -9.09690166037008e-05
0.035 1.24757124853048e-07 -0.0229552906601231 -0.000100784742174963
0.036 2.83957141133939e-08 -0.0241104558096374 -0.000111339273371966
0.037 -8.97484012662986e-08 -0.0252913985117509 -0.000122665421940671
0.038 -2.29849603683441e-07 -0.0264980299080193 -0.000134796490109997
0.039 -3.91814369837817e-07 -0.0277302637472499 -0.000147766262866961
0.04 -5.75305579619823e-07 -0.0289880161898086 -0.000161609000414419
0.041 -7.7977016921249e-07 -0.0302712056237411 -0.000176359430795164
0.042 -1.00446959894196e-06 -0.0315797524911172 -0.000192052742665497
0.043 -1.24851209082344e-06 -0.0329135791226811 -0.000208724578200564
0.044 -1.5108859310331e-06 -0.0342726095790056 -0.000226411026113621
0.045 -1.79049309978474e-06 -0.0356567694964323 -0.000245148614771637
0.046 -2.08618257035997e-06 -0.0370659859360742 -0.000264974305389049
0.047 -2.3967825540927e-06 -0.0385001872344475 -0.000285925485281439
0.048 -2.72113141674968e-06 -0.0399593028544523 -0.000308039961160828
0.049 -3.05810649059435e-06 -0.0414432632355446 -0.000331355952454329
0.05 -3.40665084075376e-06 -0.0429519996424546 -0.000355912084628429
0.051 -3.76579720073877e-06 -0.0444854440117215 -0.000381747382501449
