#  Time  ForceX  ForceY   Work
0 0 0 0
0.001 -3.39673844607091e-11 -9.42144140481105e-11 -7.66168081432208e-13
0.002 4.20710022375204e-10 -2.82106782378833e-10 -1.55997511661217e-11
0.003 2.17340756503148e-09 -4.20138590584429e-10 -9.22316280085335e-11
0.004 5.29449661890169e-09 -4.49135839630799e-10 -3.21567228580958e-10
0.005 8.84640471987552e-09 -3.83547416049623e-10 -8.32136478281132e-10
0.006 1.12851276101722e-08 -2.80532930219124e-10 -1.77780504724621e-09
0.007 1.12676720176452e-08 -2.04456895858129e-10 -3.3274704605991e-09
0.008 8.45281900030415e-09 -1.87796445061394e-10 -5.66270001974901e-09
0.009 3.90643273284752e-09 -2.08565609227662e-10 -8.98432985158622e-09
0.01 -9.66871027685556e-11 -1.89636750747013e-10 -1.35244448700605e-08
0.011 -8.25228552159274e-10 -1.74615877313045e-11 -1.95578133412272e-08
0.012 3.87513865440781e-09 4.27167634597936e-10 -2.7407423263846e-08
0.013 1.46507704856802e-08 1.23792176509596e-09 -3.74416292359342e-08
0.014 3.01554126114212e-08 2.46094877809355e-09 -5.00640996204966e-08
0.015 4.71998407025609e-08 4.084720117703e-09 -6.57006518319566e-08
0.016 6.15055502084516e-08 6.04049965602371e-09 -8.47880947648164e-08
0.017 6.88338659404764e-08 8.22212165019209e-09 -1.07769134367148e-07
0.018 6.6154761668713e-08 1.05137960559887e-08 -1.35094848195336e-07
0.019 5.25015767527393e-08 1.28117907394198e-08 -1.67233308745723e-07
0.02 2.9276034818615e-08 1.50401238130371e-08 -2.04680760274934e-07
0.021 -6.01111382891872e-11 1.71580438745877e-08 -2.47971066052099e-07
0.022 -3.0782816962116e-08 1.91635010082791e-08 -2.97680061001884e-07
0.023 -5.79813203005486e-08 2.10942801004421e-08 -3.54423488389908e-07
0.024 -7.76646902345135e-08 2.2958374756854e-08 -4.18849615456841e-07
0.025 -8.74556649321789e-08 2.47598919145275e-08 -4.91629318349202e-07
0.026 -8.68740404058599e-08 2.65289106238242e-08 -5.73447172037486e-07
0.027 -7.71934517418416e-08 2.83094117037308e-08 -6.64996542474455e-07
0.028 -6.09395214290487e-08 3.01479765596468e-08 -7.669800709772e-07
0.029 -4.12035209285122e-08 3.20855129132269e-08 -8.80115057728947e-07
0.03 -2.09667602169006e-08 3.41527623959337e-08 -1.00514164920289e-06
0.031 -2.59591093065836e-09 3.63691903260133e-08 -1.14283092914145e-06
0.032 1.24017131009069e-08 3.87437868454299e-08 -1.29399019311834e-06
0.033 2.33579251496252e-08 4.12764062929227e-08 -1.45946370836043e-06
0.034 3.02239240301816e-08 4.39584457723186e-08 -1.6401287272743e-06
0.035 3.32572779315754e-08 4.67725342900849e-08 -1.83688794222221e-06
0.036 3.27260246679728e-08 4.96916339187692e-08 -2.05066051535419e-06
0.037 2.87133790077831e-08 5.26783772158979e-08 -2.28237405718382e-06
0.038 2.10612685069833e-08 5.56855930256006e-08 -2.53295946717452e-06
0.039 9.44297928739957e-09 5.86585091610914e-08 -2.80334960370884e-06
0.04 -6.48107667533537e-09 6.15388806579631e-08 -3.09448164959904e-06
0.041 -2.68875708364646e-08 6.42702602249301e-08 -3.40730211709304e-06
0.042 -5.1653275101593e-08 6.68036896911417e-08 -3.74277292773499e-06
0.043 -8.02957756951272e-08 6.91023398502466e-08 -4.10187699045883e-06
0.044 -1.12002635610509e-07 7.11445427015178e-08 -4.48562211130456e-06
0.045 -1.45733694667527e-07 7.29242817243403e-08 -4.89504271603772e-06
0.046 -1.8036346771666e-07 7.44494066395873e-08 -5.33119952771111e-06
0.047 -2.14825173427968e-07 7.57379137183989e-08 -5.7951778229693e-06
0.048 -2.48223740784148e-07 7.68132490946982e-08 -6.28808508694803e-06
0.049 -2.79899141975015e-07 7.76995925377832e-08 -6.81104879107775e-06
0.05 -3.09437540146895e-07 7.84180560486902e-08 -7.36521471553057e-06
0.051 -3.36641739151489e-07 7.89843426218795e-08 -7.95174585893101e-06
0.052 -3.61480061439323e-07 7.94082239963245e-08 -8.57182165634081e-06
0.053 -3.84033951528195e-07 7.96945993641884e-08 -9.2266370560392e-06
0.054 -4.04459211678088e-07 7.98458010820013e-08 -9.91740101873202e-06
0.055 -4.22967416202624e-07 7.9864452828815e-08 -1.0645334170882e-05
0.056 -4.39825398879101e-07 7.9756400594988e-08 -1.14116655931615e-05
0.057 -4.55364156715099e-07 7.95331409619848e-08 -1.2217628968695e-05
0.058 -4.6998607639015e-07 7.92133754146107e-08 -1.30644584792321e-05
0.059 -4.84160889158147e-07 7.8823601867839e-08 -1.39533848802012e-05
0.06 -4.98404942428365e-07 7.8397629721394e-08 -1.48856321099591e-05
0.061 -5.13244306943328e-07 7.79753115409676e-08 -1.58624146285122e-05
