#  Time  ForceX  ForceY   Work
0 0 0 0
0.001 -2.06605943291194e-10 -9.23393230678471e-06 -1.38439730125038e-11
0.002 -5.32667792686736e-10 -4.70878143090658e-05 -2.82244358988009e-10
0.003 -7.07129582319665e-10 -0.000121347810020822 -1.63573814210413e-09
0.004 -7.03567653789761e-10 -0.000231228184546239 -5.53837747625102e-09
0.005 -6.14531343347269e-10 -0.000371554572728527 -1.38984632361977e-08
0.006 -5.49272332478479e-10 -0.000537071403691414 -2.89148502320355e-08
0.007 -5.84069923502406e-10 -0.000724903445259883 -5.30939218152792e-08
0.008 -7.04362093824351e-10 -0.000934815042782589 -8.93832751301584e-08
0.009 -9.28333897601274e-10 -0.00116812975356417 -1.41289090114854e-07
0.01 -1.24202979498444e-09 -0.00142648242593069 -2.12902502070775e-07
0.011 -1.62819937480491e-09 -0.00171113053733229 -3.08862056467088e-07
0.012 -2.0717601740064e-09 -0.00202288625469116 -4.34321770426821e-07
0.013 -2.55866466642579e-09 -0.00236231336015891 -5.94953934961867e-07
0.014 -3.07254000714297e-09 -0.00272982570132285 -7.96950774895402e-07
0.015 -3.59323986363902e-09 -0.00312557870450725 -1.04697119167503e-06
0.016 -4.09950362198486e-09 -0.00354929778193025 -1.35202690547398e-06
0.017 -4.57492537950244e-09 -0.00400025660981917 -1.71937129481419e-06
0.018 -5.0147759183064e-09 -0.00447749836401812 -2.15647962706778e-06
0.019 -5.42979671468158e-09 -0.00498020843740576 -2.67116343160081e-06
0.02 -5.84483637704192e-09 -0.00550803862377869 -3.27177494252595e-06
0.021 -6.2919161269992e-09 -0.00606121276889837 -3.96739257803487e-06
0.022 -6.80025466753137e-09 -0.00664037462002121 -4.76788194242288e-06
0.023 -7.38713482745235e-09 -0.00724627688078883 -5.68379661679795e-06
0.024 -8.05327458278798e-09 -0.00787947590327143 -6.72617277426742e-06
0.025 -8.78424511862458e-09 -0.00854016603125629 -7.90632558362279e-06
0.026 -9.55686874949679e-09 -0.00922819637510841 -9.23574503974324e-06
0.027 -1.03479516041019e-08 -0.0099432208192507 -1.07261276543081e-05
0.028 -1.11415605821147e-08 -0.0106848856013197 -1.23895095106089e-05
0.029 -1.19327221706142e-08 -0.0114529688047948 -1.42384253051103e-05
0.03 -1.27266507037732e-08 -0.0122474318924937 -1.62860225590422e-05
0.031 -1.35345546463037e-08 -0.0130683923921104 -1.85460972749116e-05
