#  Time  ForceX  ForceY   Work
0 0 0 0
0.001 -9.9365501937676e-11 -7.12088166210378e-11 -1.8784390036301e-11
0.002 -3.5330072201134e-10 1.12496678639218e-10 -2.88116732730589e-10
0.003 -7.27915991372008e-10 1.47521639348724e-09 -1.39981602064896e-09
0.004 -1.28744910565803e-09 5.14513232019453e-09 -4.25076375366622e-09
0.005 -2.16307916023339e-09 1.22664811641471e-08 -9.98254332571212e-09
0.006 -3.52417960092222e-09 2.38921380457668e-08 -1.99332582737279e-08
0.007 -5.55245807665194e-09 4.09607743279139e-08 -3.55991035067028e-08
0.008 -8.41886796387747e-09 6.43337045858061e-08 -5.86037308087111e-08
0.009 -1.22634680049805e-08 9.48562082214721e-08 -9.06738298855777e-08
0.01 -1.7179459146921e-08 1.33411580449661e-07 -1.33619653016908e-07
0.011 -2.32032296154649e-08 1.80947926864405e-07 -1.89319459725122e-07
0.012 -3.03115779837215e-08 2.38471670854778e-07 -2.59707061164362e-07
0.013 -3.84266484743101e-08 3.07013781508658e-07 -3.46761812506524e-07
0.014 -4.74274894080029e-08 3.87581803096282e-07 -4.52500542072041e-07
0.015 -5.71661615544894e-08 4.81111948502644e-07 -5.78971021832857e-07
0.016 -6.74856813626112e-08 5.88432264692074e-07 -7.28246676828236e-07
0.017 -7.82370162960566e-08 7.10242247237147e-07 -9.02422302470777e-07
0.018 -8.9292956015341e-08 8.47108113433137e-07 -1.10361061071264e-06
0.019 -1.00557520435474e-07 9.99469000007025e-07 -1.33393946207218e-06
0.02 -1.11970564362074e-07 1.16764772073452e-06 -1.59554966470282e-06
0.021 -1.23507836610748e-07 1.35186060923331e-06 -1.8905932384837e-06
0.022 -1.35177684532084e-07 1.55222355147089e-06 -2.22123205516772e-06
0.023 -1.47015053866828e-07 1.76875426483036e-06 -2.58963677765109e-06
0.024 -1.59074263067494e-07 2.00137291095359e-06 -2.99798603331973e-06
0.025 -1.71421188285836e-07 2.24990423802751e-06 -3.44846576849013e-06
0.026 -1.84125607899377e-07 2.51408383356022e-06 -3.94326874231463e-06
0.027 -1.97254102024536e-07 2.79356944332676e-06 -4.48459412838378e-06
0.028 -2.10864048943993e-07 3.08795672587792e-06 -5.07464720026768e-06
0.029 -2.24998775430474e-07 3.39679704630669e-06 -5.71563908277023e-06
0.03 -2.39684141270513e-07 3.71961443157431e-06 -6.40978655480534e-06
0.031 -2.54926650983256e-07 4.05591899443891e-06 -7.15931189224612e-06
0.032 -2.70713021888191e-07 4.40521527167448e-06 -7.96644274133448e-06
0.033 -2.87011114000202e-07 4.76700525098295e-06 -8.833412014791e-06
0.034 -3.03771959767052e-07 5.1407873087328e-06 -9.76245780480131e-06
0.035 -3.20932643557703e-07 5.52605318482335e-06 -1.07558233085974e-05
0.036 -3.38419539502866e-07 5.92228520090998e-06 -1.1815756763925e-05
0.037 -3.56151875546828e-07 6.32895578789316e-06 -1.29445113927426e-05
0.038 -3.74044993325939e-07 6.74553013091383e-06 -1.41443453518117e-05
0.039 -3.92013588410012e-07 7.17147207396351e-06 -1.54175216890862e-05
0.04 -4.09974520193535e-07 7.60625223250599e-06 -1.67663083040017e-05
0.041 -4.27849313588968e-07 8.04935684861618e-06 -1.81929779096059e-05
0.042 -4.4556647661731e-07 8.50029577215139e-06 -1.96998079935911e-05
0.043 -4.630633734376e-07 8.95860826943817e-06 -2.12890807757817e-05
0.044 -4.80287944651381e-07 9.42386576952003e-06 -2.29630831590043e-05
0.045 -4.97200024179856e-07 9.89567159592752e-06 -2.47241066715781e-05
0.046 -5.1377222104465e-07 1.03736580356895e-05 -2.65744473999142e-05
0.047 -5.29990358211219e-07 1.08574816923834e-05 -2.85164059106093e-05
0.048 -5.45853325761847e-07 1.13468180042986e-05 -3.05522871621023e-05
0.049 -5.61372338378496e-07 1.18413559064834e-05 -3.26844004063103e-05
0.05 -5.76569621504874e-07 1.23407932459685e-05 -3.49150590810605e-05
0.051 -5.91476597380791e-07 1.28448332290532e-05 -3.72465806939688e-05
0.052 -6.06131682179267e-07 1.33531819628274e-05 -3.96812866983883e-05
0.053 -6.20577770282793e-07 1.38655469275051e-05 -4.22215023618229e-05
0.054 -6.34859617321126e-07 1.43816361344307e-05 -4.48695566270982e-05
0.055 -6.49021225831992e-07 1.4901157541658e-05 -4.76277819661887e-05
0.056 -6.63103292691813e-07 1.54238187537459e-05 -5.04985142268372e-05
0.057 -6.77140943261545e-07 1.59493266664867e-05 -5.34840924717837e-05
0.058 -6.91161689839181e-07 1.64773871542678e-05 -5.65868588106518e-05
0.059 -7.05183719126867e-07 1.70077047076944e-05 -5.98091582245379e-05
0.06 -7.19214628797094e-07 1.75399820925293e-05 -6.31533383831711e-05
0.061 -7.33250421589005e-07 1.80739199908686e-05 -6.66217494552853e-05
0.062 -7.4727501829519e-07 1.86092165623819e-05 -7.02167439119761e-05
0.063 -7.61260134637953e-07 1.91455669185103e-05 -7.39406763237734e-05
0.064 -7.75165543615008e-07 1.96826624332402e-05 -7.77959031521417e-05
0.065 -7.88939772983221e-07 2.02201898122922e-05 -8.17847825357198e-05
0.066 -8.02521045756288e-07 2.07578300042144e-05 -8.5909674072763e-05
0.067 -8.15838654244505e-07 2.12952569675906e-05 -9.01729386006087e-05
0.068 -8.28814486458773e-07 2.18321363796292e-05 -9.45769379739714e-05
0.069 -8.41364792669719e-07 2.23681245330454e-05 -9.91240348428927e-05
0.07 -8.53402074882381e-07 2.2902867449659e-05 -0.000103816592432864
0.071 -8.64837042258149e-07 2.34360004647272e-05 -0.000108656974328095
0.0720000000000001 -8.75580567549772e-07 2.39671483175385e-05 -0.000113647544260035
0.0730000000000001 -8.85545623108275e-07 2.44959259099176e-05 -0.000118790665902681
0.0740000000000001 -8.94649095500855e-07 2.50219396598084e-05 -0.00012408870267609
0.0750000000000001 -9.02813463737884e-07 2.55447895209926e-05 -0.000129544017559597
0.0760000000000001 -9.09968374429582e-07 2.60640715676885e-05 -0.0001351589729159
0.0770000000000001 -9.16051906746373e-07 2.65793810836357e-05 -0.000140935930326778
0.0780000000000001 -9.21011730339871e-07 2.70903160224378e-05 -0.000146877250441371
0.0790000000000001 -9.24805934596207e-07 2.75964808107432e-05 -0.000152985292837236
0.0800000000000001 -9.27403709882757e-07 2.8097490215373e-05 -0.000159262415894716
0.0810000000000001 -9.28785652817843e-07 2.85929732939394e-05 -0.000165710976683949
0.0820000000000001 -9.28943950179173e-07 2.90825772015779e-05 -0.000172333330864839
0.0830000000000001 -9.27882173207273e-07 2.95659707418849e-05 -0.000179131832599096
0.0840000000000001 -9.25614997010493e-07 3.00428475359382e-05 -0.000186108834473148
0.0850000000000001 -9.22167547171004e-07 3.05129286388706e-05 -0.000193266687432157
0.0860000000000001 -9.17574680847633e-07 3.09759645436003e-05 -0.000200607740722406
0.0870000000000001 -9.11879974252461e-07 3.14317364633609e-05 -0.000208134341842118
0.0880000000000001 -9.05134684106579e-07 3.18800567971067e-05 -0.000215848836498448
0.0890000000000001 -8.97396492727243e-07 3.23207687511484e-05 -0.000223753568569748
0.0900000000000001 -8.88728209774703e-07 3.27537451845217e-05 -0.000231850880071449
0.0910000000000001 -8.79196412437167e-07 3.31788865484128e-05 -0.000240143111124381
0.0920000000000001 -8.68870024012258e-07 3.35961181843203e-05 -0.000248632599923313
0.0930000000000001 -8.57818925892317e-07 3.40053868939094e-05 -0.000257321682706085
0.0940000000000001 -8.46112570035418e-07 3.44066569599732e-05 -0.000266212693720328
0.0950000000000001 -8.33818611656323e-07 3.47999057748183e-05 -0.000275307965188253
0.0960000000000001 -8.21001673464994e-07 3.5185119118708e-05 -0.00028460982726743
0.0970000000000001 -8.07722143447709e-07 3.55622863068561e-05 -0.000294120608008212
0.0980000000000001 -7.94035122736458e-07 3.59313952831286e-05 -0.000303842633306135
0.0990000000000001 -7.79989483445931e-07 3.62924278718424e-05 -0.000313778226849818
0.1 -7.65627097110144e-07 3.66453551894352e-05 -0.000323929710063944
0.101 -7.50982166924929e-07 3.69901334913436e-05 -0.000334299402047464
0.102 -7.36080818103391e-07 3.7326700415008e-05 -0.0003448896195077
0.103 -7.20940746878895e-07 3.76549717895358e-05 -0.000355702676690296
0.104 -7.05571111966896e-07 3.79748390706425e-05 -0.000366740885306153
0.105 -6.89972620593338e-07 3.82861674204094e-05 -0.000378006554455572
0.106 -6.74137692710519e-07 3.85887944904795e-05 -0.000389501990551131
0.107 -6.58050838320268e-07 3.88825299602047e-05 -0.000401229497239578
0.108 -6.41689202149354e-07 3.91671557036233e-05 -0.000413191375324121
0.109 -6.25023154329774e-07 3.94424267362581e-05 -0.000425389922687487
0.11 -6.08017079878342e-07 3.97080727143617e-05 -0.000437827434217901
0.111 -5.90630201580122e-07 3.99638001304936e-05 -0.000450506201737063
0.112 -5.72817524607805e-07 4.02092949389754e-05 -0.000463428513932694
0.113 -5.54530793242525e-07 4.04442257213589e-05 -0.000476596656295297
0.114 -5.35719484828778e-07 4.06682472036124e-05 -0.00049001291105944
0.115 -5.16331804534254e-07 4.08810040379848e-05 -0.000503679557151793
0.116 -4.9631568663222e-07 4.1082134849546e-05 -0.000517598870143745
0.117 -4.75619734166544e-07 4.12712763413481e-05 -0.000531773122210911
0.118 -4.54194114526962e-07 4.14480674706397e-05 -0.000546204582098392
0.119 -4.31991357491279e-07 4.16121534829728e-05 -0.000560895515091867
0.12 -4.08967104764679e-07 4.17631899409798e-05 -0.000575848182994808
0.121 -3.8508073191279e-07 4.19008463445891e-05 -0.000591064844111085
0.122 -3.6029583858066e-07 4.20248096428821e-05 -0.000606547753232246
0.123 -3.34580651656369e-07 4.2134787213044e-05 -0.000622299161629331
0.124 -3.07908314123306e-07 4.22305095515441e-05 -0.000638321317049138
0.125 -2.80256995277561e-07 4.23117324501732e-05 -0.000654616463712793
0.126 -2.51609957313548e-07 4.23782386622662e-05 -0.000671186842317522
0.127 -2.2195544500947e-07 4.24298390733213e-05 -0.000688034690039817
0.128 -1.91286475423325e-07 4.24663733671338e-05 -0.000705162240540164
0.129 -1.59600569940577e-07 4.24877100666521e-05 -0.000722571723967741
0.13 -1.26899359645383e-07 4.24937461360742e-05 -0.000740265366965146
0.131 -9.31880802801377e-08 4.24844060233909e-05 -0.000758245392672398
0.132 -5.84751233823066e-08 4.24596402233135e-05 -0.00077651402072897
0.133 -2.27713949918495e-08 4.24194234387443e-05 -0.0007950734672747
0.134 1.39102395158019e-08 4.23637522661835e-05 -0.000813925944947533
0.135 5.15555925589828e-08 4.22926426040249e-05 -0.000833073662879094
0.136 9.01498006106172e-08 4.2206126767752e-05 -0.000852518826686427
0.137 1.29677907245718e-07 4.21042503226943e-05 -0.000872263638461166
0.138 1.70125473278326e-07 4.19870688634916e-05 -0.000892310296754026
0.139 2.11479111542068e-07 4.18546446550039e-05 -0.000912660996556303
0.14 2.53727034257856e-07 4.17070432341404e-05 -0.000933317929276721
0.141 2.96859475085176e-07 4.15443301697849e-05 -0.000954283282713966
0.142 3.40869070719618e-07 4.13665678724584e-05 -0.000975559241025096
0.143 3.8575123167961e-07 4.11738126349093e-05 -0.000997147984689328
0.144 4.31504337872202e-07 4.09661119729066e-05 -0.001019051690467
0.145 4.78129926123616e-07 4.07435021720914e-05 -0.00104127253135322
0.146 5.25632815120969e-07 4.05060063268792e-05 -0.00106381267652747
0.147 5.74021062280106e-07 4.02536327133163e-05 -0.00108667429129613
0.148 6.23305952379694e-07 3.99863735616179e-05 -0.00110985953703126
0.149 6.73501814735245e-07 3.97042044113505e-05 -0.00113337057110182
0.15 7.24625889209074e-07 3.94070837934635e-05 -0.00115720954679914
0.151 7.76697937340809e-07 3.90949534523344e-05 -0.00118137861325644
0.152 8.29740026866976e-07 3.87677390527585e-05 -0.00120587991536017
0.153 8.83776050619733e-07 3.84253512724086e-05 -0.00123071559365501
