#  Time  ForceX  ForceY   Work
0 0 0 0
0.001 -1.41357148208954e-10 -3.7276520554741e-06 -5.58868234554351e-12
0.002 -5.03639352444907e-10 -2.01179383019223e-05 -1.20586922175078e-10
0.003 -1.00478358966427e-09 -5.59508873649861e-05 -7.54203973959196e-10
0.004 -1.5781791429248e-09 -0.000116531872224712 -2.79117140354222e-09
0.005 -2.17190176954318e-09 -0.000205704049065503 -7.69461708542349e-09
0.006 -2.74743072736783e-09 -0.000325945639998437 -1.75482613663704e-08
0.007 -3.27812488265522e-09 -0.000478529637309322 -3.50488265927346e-08
0.008 -3.74747988196589e-09 -0.000663724088939333 -6.34626424881376e-08
0.009 -4.14729939279823e-09 -0.000881012865914244 -1.06561369424187e-07
0.01 -4.47588099916629e-09 -0.0011293194110813 -1.68550922103553e-07
0.011 -4.7363368782527e-09 -0.00140721912251252 -2.54005514246924e-07
0.012 -4.93499574538703e-09 -0.00171312945010982 -3.67815745455809e-07
0.013 -5.08013098254878e-09 -0.00204547022899426 -5.15156279479786e-07
0.014 -5.18077758471236e-09 -0.00240279003018706 -7.01475326992697e-07
0.015 -5.2459043775599e-09 -0.00278385721564334 -9.32505171701709e-07
0.016 -5.28376631336869e-09 -0.00318771683083519 -1.21429059693652e-06
0.017 -5.30146548882726e-09 -0.00361371638862984 -1.55323041300774e-06
0.018 -5.3047495285341e-09 -0.00406150497288138 -1.95612639407056e-06
0.019 -5.29792676395857e-09 -0.00453101093616226 -2.43023376892207e-06
0.02 -5.28391597143241e-09 -0.00502240382354913 -2.98330787118668e-06
0.021 -5.26439758452568e-09 -0.00553604609577718 -3.62364250018621e-06
0.022 -5.24005128177407e-09 -0.0060724398337122 -4.3600968147664e-06
0.023 -5.21077048176721e-09 -0.00663217295344865 -5.20210900231688e-06
0.024 -5.17589548998387e-09 -0.00721586864973567 -6.15969638721389e-06
0.025 -5.13447639960418e-09 -0.00782414088756944 -7.24344293107082e-06
0.026 -5.08547293165407e-09 -0.00845755785044489 -8.46447613276832e-06
0.027 -5.02788877199123e-09 -0.00911661438859745 -9.83443609317049e-06
0.028 -4.96094365587396e-09 -0.00980171373731586 -1.13654399401079e-05
0.029 -4.88411333599004e-09 -0.0105131581254998 -1.30700449151762e-05
0.03 -4.79721995461091e-09 -0.0112511473867372 -1.49612132375118e-05
0.031 -4.70038719058152e-09 -0.0120157843254987 -1.70522814320721e-05
0.032 -4.59404581043543e-09 -0.0128070853753108 -1.93569362062947e-05
0.033 -4.47888082177883e-09 -0.013624995001873 -2.188919825152e-05
