#  Time  ForceX  ForceY   Work
0 0 0 0
0.001 -1.03400843443069e-10 -1.03391073480452e-10 -9.08833385193343e-13
0.002 -1.7205259439379e-10 -1.70800262822013e-10 -1.81934291456751e-11
0.003 -1.60173208030301e-10 -1.53853818574134e-10 -9.52777006401644e-11
0.004 -1.54681600861295e-10 -1.40502720569202e-10 -2.98993670351903e-10
0.005 -1.67012181861992e-10 -1.43362655080637e-10 -7.26674463373436e-10
0.006 -1.75536918334274e-10 -1.39863232107018e-10 -1.50684470674878e-09
0.007 -1.77013070867815e-10 -1.26373578268613e-10 -2.79345985537992e-09
0.008 -1.78439485409854e-10 -1.10599529534738e-10 -4.76770692228664e-09
0.009 -1.81802128906838e-10 -9.51061451814894e-11 -7.64088212268891e-09
0.01 -1.85152337905947e-10 -7.90727483490627e-11 -1.16525821924505e-08
0.011 -1.87643678373206e-10 -6.40589803424518e-11 -1.70690347820379e-08
0.012 -1.90084392670542e-10 -5.24771337495622e-11 -2.41839023256443e-08
0.013 -1.93388416391826e-10 -4.33146851719357e-11 -3.33192488430914e-08
0.014 -1.97688088121595e-10 -3.08233438772731e-11 -4.48256534722833e-08
0.015 -2.02241778879397e-10 -6.43751718598651e-12 -5.90821240979212e-08
0.016 -2.05647943118947e-10 3.83018061711482e-11 -7.64959602716348e-08
0.017 -2.06220818199654e-10 1.09228182054721e-10 -9.7502315677398e-08
0.018 -2.02541983185256e-10 2.08260075851285e-10 -1.22563568168176e-07
0.019 -1.93938198833621e-10 3.33301386490348e-10 -1.52168793384659e-07
0.02 -1.80660819637524e-10 4.79143835718787e-10 -1.868334691425e-07
0.021 -1.63692170929153e-10 6.38880948145015e-10 -2.27099372921617e-07
0.022 -1.44475542640521e-10 8.05368216560964e-10 -2.73534588189568e-07
0.023 -1.24479981877812e-10 9.72349312178267e-10 -3.26733539665922e-07
0.024 -1.04952491142285e-10 1.1351026785178e-09 -3.87317002566905e-07
0.025 -8.67563798578885e-11 1.29079325006387e-09 -4.55932061834406e-07
0.026 -7.03268554502756e-11 1.43830547472135e-09 -5.33252007586284e-07
0.027 -5.57589530103542e-11 1.57794843858028e-09 -6.19976137663527e-07
0.028 -4.28794777462826e-11 1.71093716971882e-09 -7.16829421486243e-07
0.029 -3.13820081032645e-11 1.8389911815575e-09 -8.24561987235303e-07
0.03 -2.08997263939636e-11 1.96390459450413e-09 -9.439484324503e-07
0.031 -1.10533804331681e-11 2.08725836614576e-09 -1.07578701261828e-06
0.032 -1.51967327610691e-12 2.21027462998791e-09 -1.22089880758448e-06
0.033 8.00515209675723e-12 2.33379537917244e-09 -1.38012698041429e-06
0.034 1.77475811824479e-11 2.45829667733233e-09 -1.55433621913139e-06
0.035 2.78879142001642e-11 2.58399524000197e-09 -1.74441239661222e-06
0.036 3.85904641575507e-11 2.71091238346344e-09 -1.95126241703735e-06
0.037 4.99547070376138e-11 2.83897705344316e-09 -2.17581415900767e-06
0.038 6.2047256221831e-11 2.96805069410766e-09 -2.41901639249677e-06
0.039 7.49267314859026e-11 3.09795211705932e-09 -2.68183854475949e-06
0.04 8.86011264356057e-11 3.22847526490477e-09 -2.96527021661748e-06
0.041 1.03056230216225e-10 3.359421185678e-09 -3.27032039571982e-06
0.042 1.18255627512553e-10 3.49051987313942e-09 -3.59801636608953e-06
0.043 1.34121158623657e-10 3.62151553190415e-09 -3.94940236203394e-06
0.044 1.50591539238576e-10 3.75212394487789e-09 -4.32553805253765e-06
0.045 1.67560187946947e-10 3.88207865853474e-09 -4.72749696483674e-06
0.046 1.84921411516825e-10 4.01111321934877e-09 -5.15636496250963e-06
0.047 2.02598826604117e-10 4.13901801721295e-09 -5.61323888539347e-06
0.048 2.20484075441618e-10 4.26564028543908e-09 -6.09922543919972e-06
0.049 2.38531860929925e-10 4.39092673332198e-09 -6.61544039416608e-06
0.05 2.56681786936497e-10 4.51486315000693e-09 -7.16300811948872e-06
0.051 2.7491786624978e-10 4.63757743318638e-09 -7.74306144473444e-06
0.052 2.93257862438168e-10 4.7592401131169e-09 -8.35674180591655e-06
0.053 3.11726644497412e-10 4.88006790533291e-09 -9.00519960313944e-06
0.054 3.30372174062177e-10 5.00033792150134e-09 -9.68959467279864e-06
0.055 3.49281492617592e-10 5.120284640725e-09 -1.04110967601681e-05
0.056 3.68526542615655e-10 5.24013543667934e-09 -1.11708858714465e-05
0.057 3.8820857639621e-10 5.36005018147989e-09 -1.19701523865665e-05
0.058 4.08425293585424e-10 5.48009282397288e-09 -1.28100968269677e-05
0.059 4.29249524813713e-10 5.60027046958567e-09 -1.36919291938904e-05
0.06 4.50738113499938e-10 5.72048719504892e-09 -1.46168678217418e-05
0.061 4.72968331166612e-10 5.84059023367445e-09 -1.55861377244288e-05
0.062 4.9595882956055e-10 5.96035221178681e-09 -1.66009684483058e-05
0.063 5.19725595893306e-10 6.07953865028321e-09 -1.76625914795718e-05
0.064 5.44270406521719e-10 6.19789375377877e-09 -1.87722372847069e-05
0.065 5.69575497877395e-10 6.31517949045701e-09 -1.99311320870565e-05
0.066 5.95592020147251e-10 6.43122177734767e-09 -2.11404944993744e-05
