#  Time  ForceX  ForceY   Work
0 0 0 0
0.001 1.13509202037676e-12 -1.12976294985856e-12 -1.79313944263485e-11
0.002 2.1191937094045e-11 -2.11883843803662e-11 -2.82168758352991e-10
0.003 1.06748387906919e-10 -1.0674483519324e-10 -1.40507935468514e-09
0.004 3.30270921722331e-10 -3.30256710867616e-10 -4.3685654631625e-09
0.005 7.83506592938465e-10 -7.83487053013232e-10 -1.04934625270746e-08
0.006 1.56995838551666e-09 -1.56990509481147e-09 -2.1411183012186e-08
0.007 2.79710121731114e-09 -2.79698042504606e-09 -3.90374549900725e-08
0.008 4.56925697278621e-09 -4.56902071732657e-09 -6.55480118679941e-08
0.009 6.98142521571299e-09 -6.98099711371469e-09 -1.03356097420913e-07
0.01 1.01146060416113e-08 -1.0113890169805e-08 -1.55091658230117e-07
0.011 1.40326275044345e-08 -1.40315243868372e-08 -2.23582103537911e-07
0.012 1.87807369655957e-08 -1.87791222572287e-08 -3.11834520320628e-07
0.013 2.43856810300258e-08 -2.43834534785492e-08 -4.23019238898814e-07
0.014 3.08573984142413e-08 -3.08544585436721e-08 -5.60454651621032e-07
0.015 3.81919100789219e-08 -3.81882330202643e-08 -7.27593194029502e-07
0.016 4.63753302426539e-08 -4.63709319831196e-08 -9.2800840432763e-07
0.017 5.5388584385696e-08 -5.53835945993342e-08 -1.16538298305366e-06
0.018 6.52126175282319e-08 -6.52072884577137e-08 -1.44349778048097e-06
0.019 7.5833787249735e-08 -7.5828577195125e-08 -1.76622164449522e-06
0.02 8.7249187430416e-08 -8.72447181166081e-08 -2.13750206653816e-06
0.021 9.94715119162493e-08 -9.94686715216631e-08 -2.56135656770141e-06
0.022 1.12533447449437e-07 -1.12533371066093e-07 -3.04186477112573e-06
0.023 1.26491174867738e-07 -1.2649531555553e-07 -3.58316111075758e-06
0.024 1.41427014099804e-07 -1.41437169531855e-07 -4.18942812988998e-06
0.025 1.57451003346409e-07 -1.57469287387357e-07 -4.86489032624216e-06
0.026 1.74701401789434e-07 -1.74730324431494e-07 -5.61380850333779e-06
0.027 1.93344071419688e-07 -1.93386483715585e-07 -6.44047459053882e-06
0.028 2.13570798379692e-07 -2.13629938627946e-07 -7.34920689686027e-06
0.029 2.35596584019504e-07 -2.35676061777212e-07 -8.34434576586853e-06
0.03 2.59656093959393e-07 -2.5975985806781e-07 -9.43024960129752e-06
0.031 2.85999215421384e-07 -2.86131566440417e-07 -1.06112912350597e-05
0.032 3.14886094088251e-07 -3.15051643440256e-07 -1.18918546110926e-05
0.033 3.46581693122516e-07 -3.46785341776013e-07 -1.32763317605664e-05
