#  Time  ForceX  ForceY   Work
0 0 0 0
0.001 -2.0508951568271e-10 -6.11862500043969e-06 -9.17334852962868e-12
0.002 -5.6447460074216e-10 -3.582949245029e-05 -2.14761977746316e-10
0.003 -7.58950203898212e-10 -9.86128312376877e-05 -1.32927631193449e-09
0.004 -7.13327874199421e-10 -0.00019476280781916 -4.66495877289499e-09
0.005 -5.10020413055368e-10 -0.000319435338196783 -1.1948878119155e-08
0.006 -2.86095071244663e-10 -0.000467303588392198 -2.51586905920939e-08
0.007 -1.50088403511051e-10 -0.000635480139248301 -4.65443129686865e-08
0.008 -1.4280997218119e-10 -0.000824005480314582 -7.87881080062999e-08
0.009 -2.42441863460008e-10 -0.00103468415607821 -1.25148411400915e-07
0.01 -3.95551211576639e-10 -0.00126960559288314 -1.89488634738406e-07
0.011 -5.5031518057802e-10 -0.00153030255355979 -2.7622228894594e-07
0.012 -6.75595188300016e-10 -0.00181771003699183 -3.90269615782677e-07
0.013 -7.62642464804952e-10 -0.00213250044862434 -5.37075036111979e-07
0.014 -8.16290479654924e-10 -0.00247528467532909 -7.22639558684533e-07
0.015 -8.45019683566595e-10 -0.00284647709988839 -9.53480876053105e-07
0.016 -8.55810997589523e-10 -0.00324599547257165 -1.23649056337632e-06
0.017 -8.54064892592821e-10 -0.00367312063871417 -1.57876326560991e-06
0.018 -8.45378973421407e-10 -0.00412671112023943 -1.98753136999678e-06
0.019 -8.36024031253269e-10 -0.00460569655354703 -2.47029182925008e-06
0.02 -8.31199379290604e-10 -0.00510957332385331 -3.0350865543663e-06
0.021 -8.32466139424892e-10 -0.00563862305900109 -3.69078468741638e-06
0.022 -8.36742246670963e-10 -0.00619374800120731 -4.44719777733735e-06
0.023 -8.37722269157737e-10 -0.00677603704030361 -5.31495235948053e-06
0.024 -8.29124105310164e-10 -0.00738630531497897 -6.30518657863434e-06
0.025 -8.17820078151399e-10 -0.00802482873295851 -7.42923597543167e-06
