#  Time  ForceX  ForceY   Work
0 0 0 0
0.001 0 0 -7.29720044494717e-14
0.002 0 0 -1.27430681160163e-12
0.003 0 0 -6.99057706083403e-12
0.004 0 0 -2.37942783965633e-11
0.005 0 0 -6.22310345209419e-11
0.006 0 0 -1.37596041440043e-10
0.007 0 0 -2.70697068872807e-10
0.008 0 0 -4.88601483762414e-10
0.009 0 0 -8.25364903457365e-10
0.01 0 0 -1.32273922267808e-09
0.011 0 0 -2.03085789195678e-09
0.012 0 0 -3.00889646401639e-09
0.013 0 0 -4.3257065322831e-09
0.014 0 0 -6.06042134152721e-09
0.015 0 0 -8.30303143589933e-09
0.016 0 0 -1.11549288679767e-08
0.017 0 0 -1.47294185720418e-08
0.018 0 0 -1.91521956514548e-08
0.019 0 0 -2.45617874255512e-08
0.02 0 0 -3.11099591919798e-08
0.021 0 0 -3.89620827938048e-08
0.022 0 0 -4.82974671382665e-08
0.023 0 0 -5.93096499907145e-08
0.024 0 0 -7.22066503889077e-08
0.025 0 0 -8.72111812207999e-08
0.026 0 0 -1.04560821489737e-07
0.027 0 0 -1.2450814804014e-07
0.028 0 0 -1.47320826453983e-07
0.029 0 0 -1.73281661055387e-07
0.03 0 0 -2.02688603960673e-07
0.031 0 0 -2.35854723302674e-07
0.032 0 0 -2.7310813070433e-07
0.033 0 0 -3.14791868333015e-07
0.034 0 0 -3.61263755810966e-07
0.035 0 0 -4.12896197415306e-07
0.036 0 0 -4.70075950114064e-07
0.037 0 0 -5.33203852919831e-07
0.038 0 0 -6.02694518322131e-07
0.039 0 0 -6.78975986485473e-07
0.04 0 0 -7.62489342968995e-07
0.041 0 0 -8.53688300994204e-07
0.042 0 0 -9.53038748996785e-07
0.043 0 0 -1.06101826469977e-06
0.044 0 0 -1.17811559659231e-06
0.045 0 0 -1.30483011404579e-06
0.046 0 0 -1.44167122730077e-06
0.047 0 0 -1.58915777841682e-06
0.048 0 0 -1.74781740470715e-06
0.049 0 0 -1.91818587576189e-06
0.05 0 0 -2.10080640572138e-06
0.051 0 0 -2.29622894199399e-06
0.052 0 0 -2.50500943208866e-06
0.053 0 0 -2.72770906994957e-06
0.054 0 0 -2.96489352349504e-06
0.055 0 0 -3.2171321447407e-06
0.056 0 0 -3.48499716437082e-06
0.057 0 0 -3.76906287216042e-06
0.058 0 0 -4.06990478513287e-06
0.059 0 0 -4.38809880493052e-06
0.06 0 0 -4.72422036626625e-06
0.061 0 0 -5.07884357807322e-06
0.062 0 0 -5.4525403591632e-06
0.063 0 0 -5.84587956989693e-06
0.064 0 0 -6.25942614203116e-06
0.065 0 0 -6.69374020800112e-06
0.066 0 0 -7.14937623167572e-06
0.067 0 0 -7.62688214220666e-06
0.068 0 0 -8.12679847278421e-06
0.069 0 0 -8.64965750578886e-06
0.07 0 0 -9.19598242633823e-06
0.071 0 0 -9.76628648558138e-06
0.0720000000000001 0 0 -1.03610721757103e-05
0.0730000000000001 0 0 -1.09808304181187e-05
0.0740000000000001 0 0 -1.1626039766322e-05
0.0750000000000001 0 0 -1.22971656253412e-05
0.0760000000000001 0 0 -1.29946594889848e-05
0.0770000000000001 0 0 -1.37189581965388e-05
0.0780000000000001 0 0 -1.44704832105071e-05
0.0790000000000001 0 0 -1.52496399166389e-05
0.0800000000000001 0 0 -1.60568169476974e-05
0.0810000000000001 0 0 -1.68923855324264e-05
