#  Time  ForceX  ForceY   Work
0 0 0 0
0.001 -2.69129024621506e-11 -4.1282261182829e-06 -6.18924300983923e-12
0.002 -1.74791188467527e-10 -2.29128570019554e-05 -1.37339664895699e-10
0.003 -3.93829448219751e-10 -6.44911050660113e-05 -8.69323973484021e-10
0.004 -6.44318223774754e-10 -0.000134791128159506 -3.22851710166452e-09
0.005 -8.95909138542983e-10 -0.000237481679739915 -8.88329908265741e-09
0.006 -1.12685569902959e-09 -0.000374146870992575 -2.01433192405795e-08
0.007 -1.3231238049638e-09 -0.000544634377771303 -3.98905195722176e-08
0.008 -1.47742990064259e-09 -0.000747513599399952 -7.14742603201771e-08
0.009 -1.58800871757903e-09 -0.000980577410995664 -1.18604024736384e-07
0.01 -1.65739148100252e-09 -0.00124132630195817 -1.85267950567752e-07
0.011 -1.69109878878082e-09 -0.00152738510538697 -2.75695684446783e-07
0.012 -1.69640584912756e-09 -0.00183681795274815 -3.94372161727566e-07
0.013 -1.68114637488781e-09 -0.00216832414191437 -5.46097313870644e-07
0.014 -1.65283543795969e-09 -0.00252131405204992 -7.36077466983662e-07
0.015 -1.61793382164044e-09 -0.00289587823366055 -9.70028712082502e-07
0.016 -1.58138363515192e-09 -0.00329267307654391 -1.25427136970276e-06
0.017 -1.54644744926324e-09 -0.00371275236216206 -1.5957975847301e-06
0.018 -1.51470717912883e-09 -0.00415737551048245 -2.00230013761103e-06
0.019 -1.48630864560406e-09 -0.0046278209304127 -2.4821583659955e-06
0.02 -1.46026363917473e-09 -0.00512522746438826 -3.04438511384772e-06
0.021 -1.43489439774491e-09 -0.0056504795958876 -3.6985454340277e-06
0.022 -1.40822216387892e-09 -0.00620414403629255 -4.45466227607348e-06
0.023 -1.3783629793096e-09 -0.00678645760958929 -5.32312599090673e-06
0.024 -1.34379612298785e-09 -0.00739735988667434 -6.31462311478058e-06
0.025 -1.3036123291954e-09 -0.00803655938205239 -7.44009599041445e-06
0.026 -1.2575712693419e-09 -0.0087036196000625 -8.71073916089427e-06
0.027 -1.2060929893698e-09 -0.00939805079063127 -1.01380321642711e-05
0.028 -1.15022969621181e-09 -0.0101193946801619 -1.17338024298551e-05
0.029 -1.09144235316272e-09 -0.0108672922306461 -1.35103073563014e-05
0.03 -1.03149393193558e-09 -0.0116415280989095 -1.54803219895271e-05
0.031 -9.72206898319783e-10 -0.0124420493469071 -1.76572183144992e-05
0.032 -9.15314976590587e-10 -0.0132689595755089 -2.00550239574521e-05
0.033 -8.62318640104665e-10 -0.0141224926080028 -2.26884516625371e-05
0.034 -8.14394503223514e-10 -0.0150029718675793 -2.55728956136715e-05
0.035 -7.72301278484377e-10 -0.0159107625607309 -2.87243957467521e-05
0.036 -7.36438299231423e-10 -0.0168462237272102 -3.21595758650331e-05
0.037 -7.06791791760253e-10 -0.0178096662969498 -3.58955649705714e-05
