#  Time  ForceX  ForceY   Work
0 0 0 0
0.001 -2.05099633457384e-10 -2.0510704246135e-10 -6.16602525992555e-13
0.002 -5.64483297778307e-10 -5.63936453090719e-10 -1.44279911453625e-11
0.003 -7.58972029321625e-10 -7.57781393190271e-10 -8.80790388676578e-11
0.004 -7.133625287703e-10 -7.13560766030241e-10 -3.03069772979224e-10
0.005 -5.09919007192494e-10 -5.11333198005559e-10 -7.60221078240932e-10
0.006 -2.85720086479202e-10 -2.87080581529153e-10 -1.57221281024515e-09
0.007 -1.4957504419072e-10 -1.49931622672739e-10 -2.87435871423338e-09
0.008 -1.42531386866651e-10 -1.41172407097656e-10 -4.84268098034256e-09
0.009 -2.42639287134638e-10 -2.39865016737895e-10 -7.70123426705252e-09
0.01 -3.96059841173413e-10 -3.92859078601759e-10 -1.17118677928595e-08
0.011 -5.50653818549851e-10 -5.47965228747671e-10 -1.71564836408747e-08
0.012 -6.75329767801935e-10 -6.7348970844705e-10 -2.43283165277716e-08
0.013 -7.61826381492914e-10 -7.61215090960832e-10 -3.35398072866299e-08
0.014 -8.15552992326773e-10 -8.16507750300843e-10 -4.51392412674457e-08
0.015 -8.4520816127226e-10 -8.47643732981851e-10 -5.95203209952273e-08
0.016 -8.57374575849446e-10 -8.6097351470471e-10 -7.71148674117176e-08
0.017 -8.56648873365229e-10 -8.6118312481176e-10 -9.83733940335997e-08
0.018 -8.47913238753717e-10 -8.53725978799957e-10 -1.23749107072907e-07
0.019 -8.3722604977271e-10 -8.45531644699804e-10 -1.53699200152553e-07
0.02 -8.30276565381982e-10 -8.46375414198519e-10 -1.88704574254333e-07
0.021 -8.29066205444706e-10 -8.76662298310293e-10 -2.29295219394965e-07
0.022 -8.30878960252079e-10 -8.79994743741008e-10 -2.76063834802037e-07
0.023 -8.30745090774077e-10 -8.47185432917286e-10 -3.29658055931662e-07
0.024 -8.22368718261801e-10 -7.96061883079346e-10 -3.90755711279431e-07
0.025 -8.02132225224961e-10 -7.50931761217544e-10 -4.60038366835187e-07
0.026 -7.711700288765e-10 -7.25373539012253e-10 -5.3817858488691e-07
0.027 -7.34671151171595e-10 -7.16756431984322e-10 -6.25846831482733e-07
0.028 -6.99286737890215e-10 -7.1178618554768e-10 -7.23731744834213e-07
0.029 -6.70149827991517e-10 -6.96426027957386e-10 -8.32560532473825e-07
0.03 -6.49184014704651e-10 -6.63179733351171e-10 -9.53108208189522e-07
0.031 -6.3508278410479e-10 -6.12526918075673e-10 -1.08619269037968e-06
0.032 -6.24720206988949e-10 -5.49855272424793e-10 -1.2326613268495e-06
0.033 -6.14702440858428e-10 -4.81293227494461e-10 -1.39337793620287e-06
0.034 -6.0257394386698e-10 -4.11553457979608e-10 -1.56921680703141e-06
0.035 -5.87047985743661e-10 -3.44275719044163e-10 -1.76106423726077e-06
0.036 -5.67749159317843e-10 -2.83442602722062e-10 -1.9698235516584e-06
0.037 -5.447485075874e-10 -2.33995933740516e-10 -2.1964188353157e-06
0.038 -5.18346680682125e-10 -2.00744310063783e-10 -2.44179542046533e-06
0.039 -4.8904285135376e-10 -1.86281212677386e-10 -2.70691872508114e-06
0.04 -4.57701968339941e-10 -1.89213977819236e-10 -2.99277459593975e-06
0.041 -4.25534244993808e-10 -2.04201100473256e-10 -3.30037296395434e-06
0.042 -3.93957365861508e-10 -2.23710827640389e-10 -3.63075368675896e-06
0.043 -3.64287361560856e-10 -2.40719444377646e-10 -3.9849912350752e-06
0.044 -3.37515806969613e-10 -2.50958365199949e-10 -4.36419495357387e-06
0.045 -3.14182325121537e-10 -2.53599807820137e-10 -4.769503859651e-06
0.046 -2.94506856401977e-10 -2.5060131747523e-10 -5.20207777109875e-06
0.047 -2.78504555355219e-10 -2.45014675215316e-10 -5.66308817075666e-06
0.048 -2.66202658874559e-10 -2.39415598457526e-10 -6.15371176982023e-06
0.049 -2.57695138665415e-10 -2.35138131188251e-10 -6.67512773576753e-06
0.05 -2.53111231626746e-10 -2.32278196676816e-10 -7.2285173909406e-06
0.051 -2.52548539372843e-10 -2.303703894313e-10 -7.8150641394277e-06
0.052 -2.55972710042074e-10 -2.29029240017553e-10 -8.43595185761811e-06
0.053 -2.63219232868317e-10 -2.2838797519853e-10 -9.09236143136274e-06
0.054 -2.73954226491513e-10 -2.29059438083823e-10 -9.78546651291164e-06
0.055 -2.87737051199444e-10 -2.3179325125966e-10 -1.05164301059911e-05
0.056 -3.03963660665263e-10 -2.37193376051437e-10 -1.12864031233742e-05
0.057 -3.21853621011725e-10 -2.45456988068327e-10 -1.20965250658012e-05
0.058 -3.40454320985062e-10 -2.56225263228771e-10 -1.29479261156348e-05
0.059 -3.58593657372175e-10 -2.68620681254106e-10 -1.38417296564504e-05
0.06 -3.74921387338856e-10 -2.81326961726336e-10 -1.47790545157178e-05
0.061 -3.8803555247463e-10 -2.92645907506994e-10 -1.57610167425687e-05
0.062 -3.96526133109032e-10 -3.00696356703156e-10 -1.67887310987755e-05
0.063 -3.99179316337706e-10 -3.03595371065057e-10 -1.78633124844185e-05
0.064 -3.94996348129784e-10 -2.99749558507756e-10 -1.8985877332232e-05
0.065 -3.83355263332275e-10 -2.88057577790823e-10 -2.01575448183847e-05
0.066 -3.64034390305801e-10 -2.68068234277052e-10 -2.13794377288447e-05
