#  Time  ForceX  ForceY   Work
0 0 0 0
0.001 -6.27706775446768e-11 -9.380637806089e-06 -1.49629182708119e-11
0.002 -7.96775978528785e-11 -4.89802064898015e-05 -3.12091842278282e-10
0.003 -5.09055020359028e-11 -0.000115662477867318 -1.65630103507236e-09
0.004 -6.09063910417262e-11 -0.000202710865615074 -5.15752776716807e-09
0.005 -8.37157010380452e-11 -0.000312762324011118 -1.24298345585434e-08
0.006 -7.75823849608059e-11 -0.000450151970639467 -2.57510430800093e-08
0.007 -5.81015235923132e-11 -0.000615014055068031 -4.78603435366282e-08
0.008 -5.57029977699131e-11 -0.000805600601989198 -8.18378243249741e-08
0.009 -6.71942501639933e-11 -0.00102118087198022 -1.31225687877243e-07
0.01 -6.97113478054234e-11 -0.00126209086073814 -2.00124566460125e-07
0.011 -5.76658720774503e-11 -0.00152885597112018 -2.93179878247448e-07
0.012 -4.44737580096444e-11 -0.00182173752248715 -4.15529122655117e-07
0.013 -4.00111055398611e-11 -0.00214071134541527 -5.72757266204503e-07
0.014 -4.16293666205547e-11 -0.00248571032377498 -7.7091230992702e-07
0.015 -4.31117364030342e-11 -0.00285682164303225 -1.01656494033708e-06
0.016 -4.27098356681199e-11 -0.0032542124218935 -1.31681677843602e-06
0.017 -4.17839096655825e-11 -0.00367798073627057 -1.67925352115468e-06
0.018 -4.08331146672936e-11 -0.00412817341756266 -2.11193550363718e-06
0.019 -3.91979781966256e-11 -0.00460488409867565 -2.62343981169769e-06
0.02 -3.66480179536666e-11 -0.00510826415194288 -3.22288311849044e-06
0.021 -3.40101280471572e-11 -0.00563846666223 -3.91990361937357e-06
0.022 -3.19109183521959e-11 -0.00619561142276837 -4.72463812829262e-06
0.023 -2.96958013734638e-11 -0.00677977611057656 -5.6477062792791e-06
0.024 -2.57149856963679e-11 -0.0073909878368319 -6.70018983149265e-06
0.025 -1.80486736667262e-11 -0.00802922472855272 -7.89361610075735e-06
0.026 -4.88364904072114e-12 -0.00869444098090355 -9.23996465738292e-06
0.027 1.56394897032897e-11 -0.0093866026549918 -1.0751695985408e-05
0.028 4.44413394973253e-11 -0.0101057165626628 -1.24417882334318e-05
0.029 8.13118461451268e-11 -0.0108518470297447 -1.43237734134792e-05
0.03 1.24761534436857e-10 -0.0116251192129297 -1.64117654637523e-05
0.031 1.72126757291835e-10 -0.012425706118016 -1.87204681776874e-05
0.032 2.20082174706704e-10 -0.0132538015347592 -2.12651560435595e-05
0.033 2.65868216331455e-10 -0.0141095884755664 -2.40616342384141e-05
0.034 3.08752134969836e-10 -0.0149932138093831 -2.71261925075712e-05
0.035 3.50610651622674e-10 -0.0159047754024826 -3.04755674923919e-05
0.036 3.95736332592378e-10 -0.0168443230805231 -3.41269236199919e-05
0.037 4.50130599460863e-10 -0.0178118709917285 -3.80978567241161e-05
0.038 5.20366860712329e-10 -0.0188074164333258 -4.240641775103e-05
0.039 6.12106809683155e-10 -0.0198309591904966 -4.7071147909146e-05
0.04 7.28911153657918e-10 -0.0208825161345381 -5.21111134760346e-05
0.041 8.71749339381722e-10 -0.0219621278372628 -5.75459290113045e-05
0.042 1.0391936200449e-09 -0.0230698565758338 -6.33957616215167e-05
0.043 1.22832455318189e-09 -0.0242057775393008 -6.96813148763978e-05
0.044 1.43625777937473e-09 -0.025369966596223 -7.64237969094611e-05
0.045 1.66142610780184e-09 -0.026562488350244 -8.36448813250207e-05
0.046 1.90569915403671e-09 -0.0277833875981059 -9.13666710559147e-05
0.047 2.17500328858478e-09 -0.0290326860962615 -9.9611674341693e-05
0.048 2.47895615146376e-09 -0.0303103850914148 -0.000108402798950163
0.049 2.83033418924106e-09 -0.0316164726948571 -0.000117763366382306
0.05 3.24420845743134e-09 -0.0329509341794925 -0.000127717143213177
0.051 3.73632591532669e-09 -0.0343137628381847 -0.000138288383066204
0.052 4.32138858030839e-09 -0.0357049691687479 -0.000149501870724898
0.053 5.01074648440181e-09 -0.0371245867137873 -0.000161382959766809
0.054 5.81110937147855e-09 -0.0385726736819016 -0.000173957596614996
0.055 6.7244823043211e-09 -0.0400493103235533 -0.000187252326581705
0.056 7.74883313070518e-09 -0.041554592760626 -0.000201294280681094
0.057 8.87925111214827e-09 -0.043088624462797 -0.000216111145061454
0.058 1.01098112104125e-08 -0.0446515067865327 -0.000231731117376538
0.059 1.14358189584607e-08 -0.0462433299652716 -0.000248182856000506
0.06 1.28561818968365e-08 -0.0478641657125891 -0.000265495428585255
0.061 1.43754474990487e-08 -0.0495140622536887 -0.000283698266162757
0.062 1.60053810205341e-08 -0.0511930421997349 -0.00030282112794279
0.063 1.77657231148487e-08 -0.0529011032843734 -0.000322894080356143
0.064 1.9683811913751e-08 -0.0546382216406904 -0.00034394749201247
0.065 2.17932809576382e-08 -0.0564043570310915 -0.000366012044247022
0.066 2.41318418581216e-08 -0.0581994592667812 -0.000389118755030962
0.067 2.67382840313246e-08 -0.0600234749777826 -0.000413299012426954
0.068 2.96492461693276e-08 -0.0618763539161691 -0.000438584612654516
0.069 3.28956790696111e-08 -0.0637580540841114 -0.000465007797303435
0.07 3.65021017856293e-08 -0.0656685451566901 -0.000492601284350774
0.071 4.04826492328425e-08 -0.0676078099095214 -0.000521398288494485
0.0720000000000001 4.48423476129278e-08 -0.0695758435942011 -0.000551432527522835
0.0730000000000001 4.95801812938623e-08 -0.0715726514673136 -0.000582738213317016
0.0740000000000001 5.46914842303181e-08 -0.0735982448813353 -0.000615350027958705
0.0750000000000001 6.01712417669376e-08 -0.0756526364908794 -0.000649303087230962
