#  Time  ForceX  ForceY   Work
0 0 0 0
0.001 -3.76765285636793e-11 -7.48958845164793e-06 -1.12287654794165e-11
0.002 -1.00627062238345e-10 -4.24639485210321e-05 -2.54528907458616e-10
0.003 -1.29755761690831e-10 -0.000110051921407006 -1.48347238770993e-09
0.004 -1.32418520593092e-10 -0.000204498558424859 -4.8981494713083e-09
0.005 -1.30730981595661e-10 -0.000320192676323217 -1.19772072984352e-08
0.006 -1.33850264205648e-10 -0.000456748578418598 -2.45904299648464e-08
0.007 -1.36996192168226e-10 -0.000617300646286623 -4.52127969115517e-08
0.008 -1.33002941993254e-10 -0.000804678944906101 -7.69401819957372e-08
0.009 -1.21033849609375e-10 -0.00101954782062919 -1.23317622435608e-07
0.01 -1.06496145235724e-10 -0.00126107937536091 -1.88216096772779e-07
0.011 -9.57278700752795e-11 -0.00152842120607488 -2.75882702433818e-07
0.012 -9.14290865239309e-11 -0.001821408109695 -3.91063606783662e-07
0.013 -9.17772524644533e-11 -0.00214033350991016 -5.39047810221849e-07
0.014 -9.42286249028257e-11 -0.00248545753189333 -7.25609442774923e-07
0.015 -9.41291489198193e-11 -0.00285680936040933 -9.56941860445412e-07
0.016 -8.99458285630317e-11 -0.00325430829870754 -1.23965715161014e-06
0.017 -8.47180103846767e-11 -0.00367793954369944 -1.58083450445875e-06
0.018 -8.17692580312723e-11 -0.00412780286640668 -1.98805718333757e-06
0.019 -8.13837885971225e-11 -0.00460405660529517 -2.46941223357514e-06
0.02 -8.12736544730797e-11 -0.00510686121419113 -3.03347556122706e-06
0.021 -7.94013743643518e-11 -0.0056363714822254 -3.68931090826558e-06
0.022 -7.58575424697483e-11 -0.00619275144094544 -4.44648223311798e-06
0.023 -7.25908222420912e-11 -0.00677617269348829 -5.31505876241387e-06
0.024 -7.18110015895945e-11 -0.00738679098329342 -6.30560116065236e-06
0.025 -7.45821182590589e-11 -0.0080247227808492 -7.42913788695856e-06
0.026 -8.05719935215166e-11 -0.00869003882816699 -8.69714727992979e-06
0.027 -8.85869155808905e-11 -0.00938277183992753 -1.01215501833764e-05
0.028 -9.71507319036391e-11 -0.0101029261023413 -1.17147065210044e-05
0.029 -1.04934727573891e-10 -0.0108504829325433 -1.34894098982249e-05
0.03 -1.10873088488006e-10 -0.0116254056015102 -1.54588830986041e-05
0.031 -1.14212639346079e-10 -0.0124276490849233 -1.76367820854915e-05
0.032 -1.14644294058053e-10 -0.0132571744145977 -2.00372115824118e-05
0.033 -1.12306608457402e-10 -0.0141139623126136 -2.26747473399402e-05
0.034 -1.07748476807501e-10 -0.0149980212678393 -2.55644572074963e-05
0.035 -1.01747943404007e-10 -0.0159093895246869 -2.87219169447031e-05
0.036 -9.51416723182774e-11 -0.0168481337982769 -3.21632222059776e-05
0.037 -8.86881679207363e-11 -0.017814347418561 -3.59049998191752e-05
0.038 -8.29629698273493e-11 -0.0188081483641191 -3.99644188188997e-05
0.039 -7.8337336617551e-11 -0.0198296759754832 -4.43591983261687e-05
