#  Time  ForceX  ForceY   Work
0 0 0 0
0.001 -3.86704002153238e-11 -3.81490394829598e-11 -1.07909408550464e-12
0.002 -3.78692632807542e-11 -3.52393669800222e-11 -1.89761262178757e-11
0.003 -3.44524409001679e-11 -3.15658610361425e-11 -9.45787119051787e-11
0.004 -3.53130857888573e-11 -3.5491609651217e-11 -2.99049571074762e-10
0.005 -3.17825765705493e-11 -3.62128105280135e-11 -7.32423865223227e-10
0.006 -3.30802052417312e-11 -3.24682503105578e-11 -1.51988236530734e-09
0.007 -3.24487103853244e-11 -3.25108828747034e-11 -2.817618451751e-09
0.008 -3.20312665280653e-11 -3.34132721491187e-11 -4.80975860875366e-09
0.009 -3.28768123836198e-11 -3.34381411448703e-11 -7.70875149420903e-09
0.01 -3.30864224906691e-11 -3.30224736444507e-11 -1.17554027729373e-08
0.011 -3.27151639112344e-11 -3.20383719554229e-11 -1.72182643737277e-08
0.012 -3.21280779758126e-11 -3.12638803734444e-11 -2.43950672376098e-08
0.013 -3.1561420144044e-11 -3.13384873606992e-11 -3.36123256023502e-08
0.014 -3.11102255068363e-11 -3.25464100114914e-11 -4.52243547453162e-08
0.015 -3.05488967455858e-11 -3.51292328559794e-11 -5.96131337667473e-08
0.016 -2.97699642715088e-11 -3.91722210224543e-11 -7.71887065222977e-08
0.017 -2.89084312043997e-11 -4.46434000878071e-11 -9.83895021190056e-08
0.018 -2.82236456428109e-11 -5.15925080435409e-11 -1.23681921630232e-07
0.019 -2.80007128594661e-11 -5.9923621620328e-11 -1.53559535870054e-07
0.02 -2.83497669784083e-11 -6.91997570356762e-11 -1.88542734818383e-07
0.021 -2.90532042868108e-11 -7.86464227076067e-11 -2.29179086323869e-07
0.022 -2.96740410021812e-11 -8.75637340413959e-11 -2.76043806087618e-07
0.023 -2.97992741593589e-11 -9.56319468059519e-11 -3.2973952498284e-07
0.024 -2.92477153607251e-11 -1.02929220702208e-10 -3.90895190637805e-07
0.025 -2.81401568713591e-11 -1.09768194533899e-10 -4.60164817180607e-07
0.026 -2.67403876819117e-11 -1.16418874540614e-10 -5.38227089982629e-07
