#  Time  ForceX  ForceY   Work
0 0 0 0
0.001 -2.10290694580006e-10 -1.44476430818941e-10 -1.93814887391601e-11
0.002 -5.97768198655479e-10 3.6815528403622e-10 -2.91764524055551e-10
0.003 -1.02875282771697e-09 3.23372795207888e-09 -1.3931410931969e-09
0.004 -1.69034829796549e-09 1.00238501943295e-08 -4.1632595189803e-09
0.005 -2.94096954515238e-09 2.20120259797341e-08 -9.63375274470201e-09
0.006 -5.15369685122335e-09 4.03665101345041e-08 -1.89769104220605e-08
0.007 -8.58317270036046e-09 6.64354526946909e-08 -3.34691763898823e-08
0.008 -1.32883687230939e-08 1.01866774571135e-07 -5.44651241971838e-08
0.009 -1.91273414346799e-08 1.4847095819448e-07 -8.3378862464745e-08
0.01 -2.58140125091594e-08 2.07909129912309e-07 -1.21670694185775e-07
0.011 -3.30062696748609e-08 2.81372106059052e-07 -1.70837499327972e-07
0.012 -4.03906732782122e-08 3.69391354837489e-07 -2.3240578437504e-07
0.013 -4.77392628614112e-08 4.71834452397957e-07 -3.07926676648024e-07
0.014 -5.49322669903679e-08 5.8805203018153e-07 -3.98972361144833e-07
0.015 -6.19533018072702e-08 7.17100844482843e-07 -5.07133593602691e-07
0.016 -6.88688229421794e-08 8.57971691914372e-07 -6.34018007804441e-07
0.017 -7.58012953334594e-08 1.0097781810714e-06 -7.81248994044731e-07
0.018 -8.29007581514343e-08 1.17188756831865e-06 -9.50464973865028e-07
0.019 -9.03170192089603e-08 1.34398755058385e-06 -1.14331893846683e-06
0.02 -9.81746040122633e-08 1.52608758696715e-06 -1.36147815388176e-06
0.021 -1.06553974335739e-07 1.71845879570753e-06 -1.6066239645522e-06
0.022 -1.15482508883727e-07 1.92152791989031e-06 -1.8804516493972e-06
0.023 -1.24936852759217e-07 2.13575258456444e-06 -2.18467030250125e-06
0.024 -1.348549822245e-07 2.36151030463816e-06 -2.52100272489948e-06
0.025 -1.45153727496884e-07 2.59902686217117e-06 -2.89118532409141e-06
0.026 -1.55746762406199e-07 2.8483529863621e-06 -3.29696802218024e-06
0.027 -1.66558940504352e-07 3.10938000147587e-06 -3.7401141723958e-06
0.028 -1.77535585538235e-07 3.38187381743182e-06 -4.22240047886476e-06
0.029 -1.88646407429244e-07 3.66550560748635e-06 -4.74561690878916e-06
0.03 -1.99885384738821e-07 3.95986665502335e-06 -5.31156658331618e-06
0.031 -2.11267521273324e-07 4.26446616863529e-06 -5.92206563399025e-06
0.032 -2.22823242686937e-07 4.57872054049346e-06 -6.57894301643047e-06
0.033 -2.34590646416323e-07 4.90194510049946e-06 -7.28404027912438e-06
0.034 -2.46606442273756e-07 5.23335707214301e-06 -8.03921129154681e-06
0.035 -2.58896656606979e-07 5.57209221341282e-06 -8.84632194035099e-06
0.036 -2.71468391313187e-07 5.91723250842335e-06 -9.70724980465278e-06
0.037 -2.84304223116885e-07 6.26783894830396e-06 -1.06238838214058e-05
0.038 -2.97359947114446e-07 6.62298303844011e-06 -1.15981239505402e-05
0.039 -3.10566031315462e-07 6.9817721719545e-06 -1.26318808470179e-05
0.04 -3.23832069618925e-07 7.34336627949972e-06 -1.37270755443872e-05
0.041 -3.37053540839724e-07 7.7069853166023e-06 -1.4885639152112e-05
0.042 -3.50119637736873e-07 8.07190889240417e-06 -1.61095125668901e-05
0.043 -3.62921434201788e-07 8.4374704965029e-06 -1.74006461973655e-05
0.044 -3.75359378216797e-07 8.8030494822533e-06 -1.87609997016001e-05
0.045 -3.87349775182039e-07 9.16806385475866e-06 -2.01925417370368e-05
0.046 -3.98829834064723e-07 9.5319661514992e-06 -2.16972497238673e-05
0.047 -4.0976082909313e-07 9.89424359509883e-06 -2.32771096235574e-05
0.048 -4.20129534633995e-07 1.0254422015521e-05 -2.4934115734529e-05
0.049 -4.29947721146927e-07 1.06120718825764e-05 -2.66702705069152e-05
0.05 -4.39250123736475e-07 1.09668142140862e-05 -2.84875843776165e-05
0.051 -4.48090902188669e-07 1.1318324187215e-05 -3.03880756251402e-05
0.052 -4.56539193524272e-07 1.1666331092286e-05 -3.23737702425757e-05
0.053 -4.64673804186425e-07 1.2010614153013e-05 -3.44467018256587e-05
0.054 -4.72577553574903e-07 1.23509948082301e-05 -3.66089114714829e-05
0.055 -4.80331589601882e-07 1.26873266790284e-05 -3.88624476831118e-05
0.056 -4.88009805788003e-07 1.30194845411324e-05 -4.12093662751259e-05
0.057 -4.95673991782186e-07 1.33473536223505e-05 -4.36517302752409e-05
0.058 -5.03369621834664e-07 1.36708202091995e-05 -4.61916098180625e-05
0.059 -5.11122826781646e-07 1.39897641115994e-05 -4.88310820280013e-05
0.06 -5.18938535210185e-07 1.4304053356895e-05 -5.15722308889058e-05
0.061 -5.26799935165675e-07 1.4613541006625e-05 -5.44171470995728e-05
0.062 -5.34669184692853e-07 1.49180640658386e-05 -5.73679279143203e-05
0.063 -5.42489252589907e-07 1.52174441065966e-05 -6.04266769691164e-05
0.064 -5.50186766741165e-07 1.55114892983477e-05 -6.35955040934654e-05
0.065 -5.57675661410489e-07 1.5799997514776e-05 -6.68765251089804e-05
0.066 -5.64861289128332e-07 1.60827600801383e-05 -7.02718616149923e-05
0.067 -5.71644892287566e-07 1.63595657678428e-05 -7.37836407627202e-05
0.068 -5.77928013386492e-07 1.66302048327793e-05 -7.74139950181201e-05
0.069 -5.83616919337844e-07 1.68944727150233e-05 -8.11650619151973e-05
0.07 -5.88626490272137e-07 1.71521732283964e-05 -8.50389838004822e-05
0.071 -5.92883541032652e-07 1.74031211699344e-05 -8.90379075709577e-05
0.0720000000000001 -5.96329557850904e-07 1.76471441655224e-05 -9.31639844066214e-05
0.0730000000000001 -5.98922542265762e-07 1.7884083916897e-05 -9.74193695006098e-05
0.0740000000000001 -6.00637984562655e-07 1.8113796826924e-05 -0.000101806221789131
0.0750000000000001 -6.0146897675091e-07 1.83361541914451e-05 -0.000106326703683888
0.0760000000000001 -6.01425498818718e-07 1.85510421140123e-05 -0.000110982980810085
0.0770000000000001 -6.00532953455579e-07 1.87583611879205e-05 -0.000115777221752428
0.0780000000000001 -5.98830035711262e-07 1.89580260681055e-05 -0.000120711597812402
0.0790000000000001 -5.96366164364731e-07 1.91499649577764e-05 -0.000125788282778385
0.0800000000000001 -5.93198618198398e-07 1.93341189582696e-05 -0.000131009452711359
0.0810000000000001 -5.89389480665226e-07 1.95104412750169e-05 -0.000136377285747592
0.0820000000000001 -5.85002747438557e-07 1.96788961801531e-05 -0.000141893961919607
0.0830000000000001 -5.80101485550891e-07 1.98394577441974e-05 -0.0001475616629965
0.0840000000000001 -5.74745451261197e-07 1.99921083527954e-05 -0.000153382572343518
0.0850000000000001 -5.68988987689756e-07 2.01368370014166e-05 -0.000159358874801547
0.0860000000000001 -5.62879441097161e-07 2.02736374284029e-05 -0.000165492756585867
0.0870000000000001 -5.56456094688573e-07 2.04025062888746e-05 -0.000171786405203105
0.0880000000000001 -5.49749497289614e-07 2.05234413730437e-05 -0.000178242009385906
0.0890000000000001 -5.42777377304099e-07 2.06364386787783e-05 -0.000184861758997801
0.0900000000000001 -5.35548159749655e-07 2.07414935946559e-05 -0.000191647845106144
0.0910000000000001 -5.28083112266708e-07 2.08385976705472e-05 -0.000198602459969914
0.0920000000000001 -5.20390490234279e-07 2.09277408700359e-05 -0.000205727796861065
0.0930000000000001 -5.12458722456977e-07 2.10089124159651e-05 -0.000213026050153182
0.0940000000000001 -5.04264739034643e-07 2.10820956905167e-05 -0.000220499415324089
0.0950000000000001 -4.95781827813957e-07 2.11472667359658e-05 -0.000228150088960052
0.0960000000000001 -4.8698429853597e-07 2.12043958551789e-05 -0.00023598026876098
0.0970000000000001 -4.77848333978181e-07 2.12534505443784e-05 -0.000243992153543695
0.0980000000000001 -4.68356138406956e-07 2.1294396049143e-05 -0.000252187943169154
0.0990000000000001 -4.58489941023571e-07 2.1327199815957e-05 -0.000260569838710801
0.1 -4.48204004129676e-07 2.13518285523406e-05 -0.000269140042448393
0.101 -4.37462126474941e-07 2.13682511525093e-05 -0.000277900757581115
0.102 -4.2624771046107e-07 2.13764399550342e-05 -0.000286854188345892
0.103 -4.14553933653083e-07 2.13763645398046e-05 -0.000296002539972382
0.104 -4.02374343289047e-07 2.1367990441945e-05 -0.000305348018623562
0.105 -3.89698453191062e-07 2.1351278377324e-05 -0.000314892831312977
0.106 -3.76509165993938e-07 2.13262223240918e-05 -0.000324639185651063
0.107 -3.6279047447435e-07 2.12927627156745e-05 -0.000334589290430403
0.108 -3.48528597413078e-07 2.12508466432837e-05 -0.000344745354653041
0.109 -3.33721797619868e-07 2.12004482058603e-05 -0.000355109587754816
0.11 -3.18369455916401e-07 2.11415513167168e-05 -0.000365684199460728
0.111 -3.02470180450765e-07 2.10741733557285e-05 -0.00037647139943708
0.112 -2.86015769179748e-07 2.09982597816349e-05 -0.000387473397953722
0.113 -2.68997518482195e-07 2.09137515163604e-05 -0.000398692404692561
0.114 -2.51400348115494e-07 2.08206109419962e-05 -0.000410130629003353
0.115 -2.33214574318907e-07 2.0718811445164e-05 -0.00042179027973888
0.116 -2.14438975139342e-07 2.06083240374966e-05 -0.000433673565086396
0.117 -1.95076594329546e-07 2.04891081967418e-05 -0.000445782692399227
0.118 -1.75128454640849e-07 2.03611099092171e-05 -0.00045811986803233
0.119 -1.54589607316569e-07 2.02242652918017e-05 -0.000470687297183922
0.12 -1.33449280480258e-07 2.00785061981179e-05 -0.000483487183744893
0.121 -1.11694068299917e-07 1.99237641975714e-05 -0.000496521730157961
0.122 -8.93116366695867e-08 1.9759972007094e-05 -0.000509793137286488
0.123 -6.62928235639626e-08 1.95870629973172e-05 -0.000523303604294719
0.124 -4.26318713039886e-08 1.94049707733512e-05 -0.000537055328539168
0.125 -1.8325608336367e-08 1.92136299705936e-05 -0.000551050505472116
0.126 6.62725779809747e-09 1.90129782922099e-05 -0.000565291328557247
0.127 3.22259516641332e-08 1.8802959271369e-05 -0.000579779989196425
0.128 5.84665138317342e-08 1.85835246941934e-05 -0.000594518676667157
0.129 8.53407163409203e-08 1.83546362375608e-05 -0.000609509578070393
0.13 1.12835316333493e-07 1.81162664691925e-05 -0.000624754878285485
0.131 1.40932193921917e-07 1.78683994249695e-05 -0.000640256759933587
0.132 1.69608987257708e-07 1.76110312217759e-05 -0.000656017403346106
0.133 1.9883984083563e-07 1.73441707076449e-05 -0.000672038986537484
0.134 2.28595851255176e-07 1.70678398099255e-05 -0.000688323685180413
0.135 2.5884513835811e-07 1.67820733967261e-05 -0.000704873672582791
0.136 2.89552764237699e-07 1.64869183798544e-05 -0.000721691119663002
0.137 3.20680643955962e-07 1.61824321960324e-05 -0.00073877819492392
0.138 3.52187818568328e-07 1.58686808635622e-05 -0.000756137064422937
0.139 3.84031030663257e-07 1.55457370212275e-05 -0.000773769891736278
0.14 4.16165550930214e-07 1.52136780720014e-05 -0.000791678837917455
0.141 4.48546119073689e-07 1.48725846038644e-05 -0.000809866061448085
0.142 4.81127890944455e-07 1.45225390326686e-05 -0.00082833371817947
0.143 5.13867231752285e-07 1.41636243853327e-05 -0.000847083961264817
0.144 5.46722680322409e-07 1.37959233317275e-05 -0.000866118941081782
0.145 5.79655660186418e-07 1.3419517326696e-05 -0.000885440805142703
0.146 6.12631436025524e-07 1.30344861268838e-05 -0.000905051697995324
0.147 6.45619857832236e-07 1.2640907588235e-05 -0.000924953761110784
0.148 6.78596099187856e-07 1.22388578862598e-05 -0.000945149132760978
0.149 7.11541187595199e-07 1.18284121217727e-05 -0.000965639947884502
0.15 7.44442461730888e-07 1.14096452481505e-05 -0.000986428337942111
0.151 7.77293752987629e-07 1.09826333041241e-05 -0.00100751643076176
0.152 8.10095446210357e-07 1.05474547549278e-05 -0.00102890635037448
0.153 8.42854418953154e-07 1.01041921212186e-05 -0.00105060021684169
0.154 8.75583783629952e-07 9.65293356536279e-06 -0.00107260014607606
0.155 9.08302505583936e-07 9.19377451324976e-06 -0.00109490824965527
0.156 9.41034856594136e-07 8.72681919794616e-06 -0.00111752663463203
0.157 9.73809797299996e-07 8.25218204347777e-06 -0.00114045740334116
