      1  0.1000000E-02   0.1649506623E-12  0.2479119479E-03   0.1239559739E-03
      2  0.2000000E-02   0.2365298418E-12  0.4421656082E-03   0.2210828041E-03
      3  0.3000000E-02   0.2656634415E-12  0.5593330745E-03   0.2796665372E-03
      4  0.4000000E-02   0.2329928310E-12  0.5982333821E-03   0.2991166911E-03
      5  0.5000000E-02   0.1374353800E-12  0.5753490710E-03   0.2876745355E-03
      6  0.6000000E-02   0.3826613980E-13  0.5175819929E-03   0.2587909965E-03
      7  0.7000000E-02  -0.3766884943E-13  0.4535347549E-03   0.2267673774E-03
      8  0.8000000E-02  -0.8146724940E-13  0.4058044107E-03   0.2029022053E-03
      9  0.9000000E-02  -0.9818065957E-13  0.3863046783E-03   0.1931523391E-03
     10  0.1000000E-01  -0.1331720514E-12  0.3954387071E-03   0.1977193535E-03
     11  0.1100000E-01  -0.1586367620E-12  0.4246697482E-03   0.2123348741E-03
     12  0.1200000E-01  -0.2451621805E-12  0.4611122102E-03   0.2305561051E-03
     13  0.1300000E-01  -0.3657847679E-12  0.4924158831E-03   0.2462079416E-03
     14  0.1400000E-01  -0.5055327630E-12  0.5104484678E-03   0.2552242339E-03
     15  0.1500000E-01  -0.6418847929E-12  0.5129224911E-03   0.2564612455E-03
     16  0.1600000E-01  -0.7614582521E-12  0.5028938567E-03   0.2514469283E-03
     17  0.1700000E-01  -0.9135593757E-12  0.4867164732E-03   0.2433582366E-03
     18  0.1800000E-01  -0.1045763302E-11  0.4713920178E-03   0.2356960089E-03
     19  0.1900000E-01  -0.1166176639E-11  0.4622533873E-03   0.2311266937E-03
     20  0.2000000E-01  -0.1276966434E-11  0.4616318173E-03   0.2308159086E-03
     21  0.2100000E-01  -0.1436895795E-11  0.4687249490E-03   0.2343624745E-03
     22  0.2200000E-01  -0.1607638881E-11  0.4804678978E-03   0.2402339489E-03
     23  0.2300000E-01  -0.1779671245E-11  0.4929370638E-03   0.2464685319E-03
     24  0.2400000E-01  -0.1970441388E-11  0.5027438681E-03   0.2513719341E-03
     25  0.2500000E-01  -0.2163468081E-11  0.5079862865E-03   0.2539931433E-03
     26  0.2600000E-01  -0.2369639641E-11  0.5085494638E-03   0.2542747319E-03
     27  0.2700000E-01  -0.2598439801E-11  0.5057908387E-03   0.2528954193E-03
     28  0.2800000E-01  -0.2808891791E-11  0.5018297803E-03   0.2509148901E-03
     29  0.2900000E-01  -0.3027524086E-11  0.4987409576E-03   0.2493704788E-03
     30  0.3000000E-01  -0.3258300530E-11  0.4979208788E-03   0.2489604394E-03
     31  0.3100000E-01  -0.3477841170E-11  0.4997894009E-03   0.2498947004E-03
     32  0.3200000E-01  -0.3713678453E-11  0.5038517600E-03   0.2519258800E-03
     33  0.3300000E-01  -0.3960374780E-11  0.5090299956E-03   0.2545149978E-03
     34  0.3400000E-01  -0.4213118786E-11  0.5141078224E-03   0.2570539112E-03
     35  0.3500000E-01  -0.4480716796E-11  0.5181295545E-03   0.2590647773E-03
     36  0.3600000E-01  -0.4761422159E-11  0.5206400914E-03   0.2603200457E-03
     37  0.3700000E-01  -0.5080958874E-11  0.5217246321E-03   0.2608623160E-03
     38  0.3800000E-01  -0.5375865334E-11  0.5218763874E-03   0.2609381937E-03
     39  0.3900000E-01  -0.5691227220E-11  0.5217671689E-03   0.2608835845E-03
     40  0.4000000E-01  -0.5984818760E-11  0.5220098784E-03   0.2610049392E-03
     41  0.4100000E-01  -0.6305507982E-11  0.5229861003E-03   0.2614930502E-03
     42  0.4200000E-01  -0.6604252735E-11  0.5247773460E-03   0.2623886730E-03
     43  0.4300000E-01  -0.6925565807E-11  0.5271994759E-03   0.2635997380E-03
     44  0.4400000E-01  -0.7275048402E-11  0.5299091287E-03   0.2649545643E-03
     45  0.4500000E-01  -0.7607694639E-11  0.5325360314E-03   0.2662680157E-03
     46  0.4600000E-01  -0.7980104424E-11  0.5347969460E-03   0.2673984730E-03
     47  0.4700000E-01  -0.8344425845E-11  0.5365615410E-03   0.2682807705E-03
     48  0.4800000E-01  -0.8750590530E-11  0.5378606662E-03   0.2689303331E-03
     49  0.4900000E-01  -0.9102852586E-11  0.5388462084E-03   0.2694231042E-03
     50  0.5000000E-01  -0.9503317838E-11  0.5397238186E-03   0.2698619093E-03
     51  0.5100000E-01  -0.9899757663E-11  0.5406832366E-03   0.2703416183E-03
     52  0.5200000E-01  -0.1031764951E-10  0.5418465995E-03   0.2709232998E-03
     53  0.5300000E-01  -0.1069326875E-10  0.5432458971E-03   0.2716229486E-03
     54  0.5400000E-01  -0.1113458761E-10  0.5448302849E-03   0.2724151425E-03
     55  0.5500000E-01  -0.1152688752E-10  0.5464954534E-03   0.2732477267E-03
     56  0.5600000E-01  -0.1196444896E-10  0.5481226331E-03   0.2740613166E-03
     57  0.5700000E-01  -0.1239970886E-10  0.5496145448E-03   0.2748072724E-03
     58  0.5800000E-01  -0.1285356543E-10  0.5509188600E-03   0.2754594300E-03
     59  0.5900000E-01  -0.1330910902E-10  0.5520349336E-03   0.2760174668E-03
