     36  0.3600000E-01  -0.1681445588E-01  0.5206747067E-03   0.2603373534E-03
     37  0.3700000E-01  -0.1778153974E-01  0.5217610345E-03   0.2608805172E-03
     38  0.3800000E-01  -0.1877669226E-01  0.5219147174E-03   0.2609573587E-03
     39  0.3900000E-01  -0.1979987776E-01  0.5218076801E-03   0.2609038400E-03
     40  0.4000000E-01  -0.2085104580E-01  0.5220528719E-03   0.2610264360E-03
     41  0.4100000E-01  -0.2193016587E-01  0.5230318482E-03   0.2615159241E-03
     42  0.4200000E-01  -0.2303724904E-01  0.5248260278E-03   0.2624130139E-03
     43  0.4300000E-01  -0.2417235248E-01  0.5272511497E-03   0.2636255749E-03
     44  0.4400000E-01  -0.2533556896E-01  0.5299637435E-03   0.2649818717E-03
     45  0.4500000E-01  -0.2652700732E-01  0.5325934742E-03   0.2662967371E-03
     46  0.4600000E-01  -0.2774677150E-01  0.5348571058E-03   0.2674285529E-03
     47  0.4700000E-01  -0.2899494444E-01  0.5366243680E-03   0.2683121840E-03
     48  0.4800000E-01  -0.3027158080E-01  0.5379262068E-03   0.2689631034E-03
     49  0.4900000E-01  -0.3157670867E-01  0.5389146078E-03   0.2694573039E-03
     50  0.5000000E-01  -0.3291033829E-01  0.5397952910E-03   0.2698976455E-03
     51  0.5100000E-01  -0.3427247373E-01  0.5407580162E-03   0.2703790081E-03
     52  0.5200000E-01  -0.3566312360E-01  0.5419248875E-03   0.2709624437E-03
     53  0.5300000E-01  -0.3708230802E-01  0.5433278231E-03   0.2716639115E-03
     54  0.5400000E-01  -0.3853006040E-01  0.5449158928E-03   0.2724579464E-03
     55  0.5500000E-01  -0.4000642450E-01  0.5465847146E-03   0.2732923573E-03
     56  0.5600000E-01  -0.4151144853E-01  0.5482154811E-03   0.2741077406E-03
     57  0.5700000E-01  -0.4304517843E-01  0.5497109184E-03   0.2748554592E-03
     58  0.5800000E-01  -0.4460765228E-01  0.5510187414E-03   0.2755093707E-03
     59  0.5900000E-01  -0.4619889745E-01  0.5521383704E-03   0.2760691852E-03
     60  0.6000000E-01  -0.4781893050E-01  0.5531120308E-03   0.2765560154E-03
     61  0.6100000E-01  -0.4946775962E-01  0.5540054260E-03   0.2770027130E-03
     62  0.6200000E-01  -0.5114538840E-01  0.5548851037E-03   0.2774425518E-03
     63  0.6300000E-01  -0.5285181955E-01  0.5557993187E-03   0.2778996594E-03
     64  0.6400000E-01  -0.5458705767E-01  0.5567671050E-03   0.2783835525E-03
     65  0.6500000E-01  -0.5635111034E-01  0.5577772611E-03   0.2788886306E-03
     66  0.6600000E-01  -0.5814398744E-01  0.5587959705E-03   0.2793979853E-03
     67  0.6700000E-01  -0.5996569926E-01  0.5597796061E-03   0.2798898031E-03
     68  0.6800000E-01  -0.6181625401E-01  0.5606883621E-03   0.2803441811E-03
     69  0.6900000E-01  -0.6369565559E-01  0.5614967727E-03   0.2807483863E-03
     70  0.7000000E-01  -0.6560390211E-01  0.5621986120E-03   0.2810993060E-03
     71  0.7100000E-01  -0.6754098559E-01  0.5628055996E-03   0.2814027998E-03
     72  0.7200000E-01  -0.6950689261E-01  0.5633411551E-03   0.2816705776E-03
     73  0.7300000E-01  -0.7150160565E-01  0.5638316773E-03   0.2819158387E-03
     74  0.7400000E-01  -0.7352510459E-01  0.5642981867E-03   0.2821490933E-03
     75  0.7500000E-01  -0.7557736792E-01  0.5647506866E-03   0.2823753433E-03
     76  0.7600000E-01  -0.7765837328E-01  0.5651864995E-03   0.2825932498E-03
     77  0.7700000E-01  -0.7976809736E-01  0.5655925178E-03   0.2827962589E-03
     78  0.7800000E-01  -0.8190651510E-01  0.5659501806E-03   0.2829750903E-03
     79  0.7900000E-01  -0.8407359868E-01  0.5662413473E-03   0.2831206737E-03
     80  0.8000000E-01  -0.8626931647E-01  0.5664532184E-03   0.2832266092E-03
     81  0.8100000E-01  -0.8849363233E-01  0.5665809778E-03   0.2832904889E-03
     82  0.8200000E-01  -0.9074650533E-01  0.5666276804E-03   0.2833138402E-03
     83  0.8300000E-01  -0.9302788995E-01  0.5666017906E-03   0.2833008953E-03
     84  0.8400000E-01  -0.9533773653E-01  0.5665134208E-03   0.2832567104E-03
     85  0.8500000E-01  -0.9767599189E-01  0.5663705710E-03   0.2831852855E-03
     86  0.8600000E-01  -0.1000425998E+00  0.5661764968E-03   0.2830882484E-03
     87  0.8700000E-01  -0.1024375010E+00  0.5659288447E-03   0.2829644223E-03
     88  0.8800000E-01  -0.1048606335E+00  0.5656205792E-03   0.2828102896E-03
     89  0.8900000E-01  -0.1073119315E+00  0.5652421862E-03   0.2826210931E-03
     90  0.9000000E-01  -0.1097913257E+00  0.5647843231E-03   0.2823921615E-03
     91  0.9100000E-01  -0.1122987420E+00  0.5642400666E-03   0.2821200333E-03
     92  0.9200000E-01  -0.1148341015E+00  0.5636061475E-03   0.2818030738E-03
     93  0.9300000E-01  -0.1173973204E+00  0.5628829489E-03   0.2814414744E-03
     94  0.9400000E-01  -0.1199883097E+00  0.5620734466E-03   0.2810367233E-03
     95  0.9500000E-01  -0.1226069758E+00  0.5611815619E-03   0.2805907809E-03
     96  0.9600000E-01  -0.1252532204E+00  0.5602105004E-03   0.2801052502E-03
     97  0.9700000E-01  -0.1279269406E+00  0.5591615720E-03   0.2795807860E-03
     98  0.9800000E-01  -0.1306280295E+00  0.5580337630E-03   0.2790168815E-03
     99  0.9900000E-01  -0.1333563756E+00  0.5568240660E-03   0.2784120330E-03
    100  0.1000000E+00  -0.1361118630E+00  0.5555283405E-03   0.2777641703E-03
    101  0.1010000E+00  -0.1388943709E+00  0.5541423502E-03   0.2770711751E-03
    102  0.1020000E+00  -0.1417037735E+00  0.5526626263E-03   0.2763313132E-03
    103  0.1030000E+00  -0.1445399400E+00  0.5510869113E-03   0.2755434556E-03
    104  0.1040000E+00  -0.1474027340E+00  0.5494141065E-03   0.2747070532E-03
    105  0.1050000E+00  -0.1502920139E+00  0.5476438116E-03   0.2738219058E-03
    106  0.1060000E+00  -0.1532076328E+00  0.5457756566E-03   0.2728878283E-03
    107  0.1070000E+00  -0.1561494382E+00  0.5438086641E-03   0.2719043321E-03
    108  0.1080000E+00  -0.1591172723E+00  0.5417408333E-03   0.2708704167E-03
    109  0.1090000E+00  -0.1621109717E+00  0.5395690448E-03   0.2697845224E-03
    110  0.1100000E+00  -0.1651303673E+00  0.5372892706E-03   0.2686446353E-03
    111  0.1110000E+00  -0.1681752842E+00  0.5348969862E-03   0.2674484931E-03
    112  0.1120000E+00  -0.1712455410E+00  0.5323876330E-03   0.2661938165E-03
    113  0.1130000E+00  -0.1743409502E+00  0.5297569905E-03   0.2648784952E-03
    114  0.1140000E+00  -0.1774613174E+00  0.5270013640E-03   0.2635006820E-03
    115  0.1150000E+00  -0.1806064416E+00  0.5241175672E-03   0.2620587836E-03
    116  0.1160000E+00  -0.1837761145E+00  0.5211027446E-03   0.2605513723E-03
    117  0.1170000E+00  -0.1869701207E+00  0.5179541223E-03   0.2589770612E-03
    118  0.1180000E+00  -0.1901882376E+00  0.5146687860E-03   0.2573343930E-03
    119  0.1190000E+00  -0.1934302351E+00  0.5112435599E-03   0.2556217800E-03
    120  0.1200000E+00  -0.1966958753E+00  0.5076750199E-03   0.2538375100E-03
    121  0.1210000E+00  -0.1999849126E+00  0.5039596211E-03   0.2519798106E-03
    122  0.1220000E+00  -0.2032970933E+00  0.5000938855E-03   0.2500469427E-03
    123  0.1230000E+00  -0.2066321555E+00  0.4960745745E-03   0.2480372873E-03
    124  0.1240000E+00  -0.2099898292E+00  0.4918987806E-03   0.2459493903E-03
    125  0.1250000E+00  -0.2133698354E+00  0.4875638941E-03   0.2437819470E-03
    126  0.1260000E+00  -0.2167718869E+00  0.4830674421E-03   0.2415337211E-03
    127  0.1270000E+00  -0.2201956873E+00  0.4784068283E-03   0.2392034141E-03
    128  0.1280000E+00  -0.2236409316E+00  0.4735790286E-03   0.2367895143E-03
    129  0.1290000E+00  -0.2271073056E+00  0.4685803100E-03   0.2342901550E-03
    130  0.1300000E+00  -0.2305944859E+00  0.4634060273E-03   0.2317030136E-03
    131  0.1310000E+00  -0.2341021394E+00  0.4580505377E-03   0.2290252688E-03
    132  0.1320000E+00  -0.2376299233E+00  0.4525072444E-03   0.2262536222E-03
    133  0.1330000E+00  -0.2411774847E+00  0.4467687540E-03   0.2233843770E-03
    134  0.1340000E+00  -0.2447444599E+00  0.4408271133E-03   0.2204135567E-03
    135  0.1350000E+00  -0.2483304744E+00  0.4346740809E-03   0.2173370404E-03
    136  0.1360000E+00  -0.2519351420E+00  0.4283013873E-03   0.2141506937E-03
    137  0.1370000E+00  -0.2555580648E+00  0.4217009447E-03   0.2108504723E-03
    138  0.1380000E+00  -0.2591988323E+00  0.4148649790E-03   0.2074324895E-03
    139  0.1390000E+00  -0.2628570215E+00  0.4077860710E-03   0.2038930355E-03
    140  0.1400000E+00  -0.2665321960E+00  0.4004571030E-03   0.2002285515E-03
    141  0.1410000E+00  -0.2702239058E+00  0.3928711203E-03   0.1964355601E-03
    142  0.1420000E+00  -0.2739316871E+00  0.3850211188E-03   0.1925105594E-03
    143  0.1430000E+00  -0.2776550618E+00  0.3768997804E-03   0.1884498902E-03
    144  0.1440000E+00  -0.2813935370E+00  0.3684991756E-03   0.1842495878E-03
    145  0.1450000E+00  -0.2851466046E+00  0.3598104584E-03   0.1799052292E-03
    146  0.1460000E+00  -0.2889137412E+00  0.3508235797E-03   0.1754117899E-03
    147  0.1470000E+00  -0.2926944068E+00  0.3415270436E-03   0.1707635218E-03
    148  0.1480000E+00  -0.2964880449E+00  0.3319077284E-03   0.1659538642E-03
    149  0.1490000E+00  -0.3002940815E+00  0.3219507872E-03   0.1609753936E-03
    150  0.1500000E+00  -0.3041119242E+00  0.3116396331E-03   0.1558198166E-03
    151  0.1510000E+00  -0.3079409614E+00  0.3009559998E-03   0.1504779999E-03
    152  0.1520000E+00  -0.3117805612E+00  0.2898800548E-03   0.1449400274E-03
    153  0.1530000E+00  -0.3156300704E+00  0.2783905334E-03   0.1391952667E-03
    154  0.1540000E+00  -0.3194888135E+00  0.2664648488E-03   0.1332324244E-03
    155  0.1550000E+00  -0.3233560911E+00  0.2540791377E-03   0.1270395688E-03
    156  0.1560000E+00  -0.3272311785E+00  0.2412082042E-03   0.1206041021E-03
    157  0.1570000E+00  -0.3311133250E+00  0.2278253394E-03   0.1139126697E-03
    158  0.1580000E+00  -0.3350017517E+00  0.2139020111E-03   0.1069510055E-03
    159  0.1590000E+00  -0.3388956503E+00  0.1994074424E-03   0.9970372122E-04
    160  0.1600000E+00  -0.3427941813E+00  0.1843081144E-03   0.9215405719E-04
    161  0.1610000E+00  -0.3466964721E+00  0.1685672468E-03   0.8428362339E-04
    162  0.1620000E+00  -0.3506016151E+00  0.1521443206E-03   0.7607216028E-04
    163  0.1630000E+00  -0.3545086652E+00  0.1349947062E-03   0.6749735312E-04
    164  0.1640000E+00  -0.3584166379E+00  0.1170694579E-03   0.5853472893E-04
    165  0.1650000E+00  -0.3623245057E+00  0.9831532055E-04   0.4915766028E-04
    166  0.1660000E+00  -0.3662311959E+00  0.7867498392E-04   0.3933749196E-04
    167  0.1670000E+00  -0.3701355873E+00  0.5808759900E-04   0.2904379950E-04
    168  0.1680000E+00  -0.3740365064E+00  0.3648956315E-04   0.1824478157E-04
    169  0.1690000E+00  -0.3779327243E+00  0.1381557050E-04   0.6907785251E-05
    170  0.1700000E+00  -0.3818229531E+00 -0.1000007560E-04  -0.5000037799E-05
    171  0.1710000E+00  -0.3857058417E+00 -0.3502188630E-04  -0.1751094315E-04
    172  0.1720000E+00  -0.3895799732E+00 -0.6131133471E-04  -0.3065566735E-04
    173  0.1730000E+00  -0.3934438607E+00 -0.8892470250E-04  -0.4446235125E-04
    174  0.1740000E+00  -0.3972959444E+00 -0.1179105904E-03  -0.5895529520E-04
    175  0.1750000E+00  -0.4011345894E+00 -0.1483070512E-03  -0.7415352562E-04
    176  0.1760000E+00  -0.4049580831E+00 -0.1801383083E-03  -0.9006915416E-04
    177  0.1770000E+00  -0.4087646342E+00 -0.2134110356E-03  -0.1067055178E-03
    178  0.1780000E+00  -0.4125523728E+00 -0.2481102043E-03  -0.1240551021E-03
    179  0.1790000E+00  -0.4163193505E+00 -0.2841945396E-03  -0.1420972698E-03
    180  0.1800000E+00  -0.4200635439E+00 -0.3215916809E-03  -0.1607958405E-03
    181  0.1810000E+00  -0.4237828581E+00 -0.3601931964E-03  -0.1800965982E-03
    182  0.1820000E+00  -0.4274751333E+00 -0.3998496614E-03  -0.1999248307E-03
    183  0.1830000E+00  -0.4311381534E+00 -0.4403660677E-03  -0.2201830338E-03
    184  0.1840000E+00  -0.4347696570E+00 -0.4814978797E-03  -0.2407489399E-03
    185  0.1850000E+00  -0.4383673515E+00 -0.5229480913E-03  -0.2614740456E-03
    186  0.1860000E+00  -0.4419289299E+00 -0.5643656563E-03  -0.2821828282E-03
    187  0.1870000E+00  -0.4454520907E+00 -0.6053456702E-03  -0.3026728351E-03
    188  0.1880000E+00  -0.4489345611E+00 -0.6454316564E-03  -0.3227158282E-03
    189  0.1890000E+00  -0.4523741225E+00 -0.6841202704E-03  -0.3420601352E-03
    190  0.1900000E+00  -0.4557686393E+00 -0.7208686668E-03  -0.3604343334E-03
    191  0.1910000E+00  -0.4591160892E+00 -0.7551046833E-03  -0.3775523417E-03
    192  0.1920000E+00  -0.4624145956E+00 -0.7862398834E-03  -0.3931199417E-03
    193  0.1930000E+00  -0.4656624608E+00 -0.8136853647E-03  -0.4068426823E-03
    194  0.1940000E+00  -0.4688581988E+00 -0.8368700856E-03  -0.4184350428E-03
    195  0.1950000E+00  -0.4720005676E+00 -0.8552612963E-03  -0.4276306481E-03
    196  0.1960000E+00  -0.4750885988E+00 -0.8683864832E-03  -0.4341932416E-03
    197  0.1970000E+00  -0.4781216238E+00 -0.8758560588E-03  -0.4379280294E-03
    198  0.1980000E+00  -0.4810992956E+00 -0.8773858628E-03  -0.4386929314E-03
    199  0.1990000E+00  -0.4840216043E+00 -0.8728183962E-03  -0.4364091981E-03
    200  0.2000000E+00  -0.4868888851E+00 -0.8621416017E-03  -0.4310708009E-03
    201  0.2010000E+00  -0.4897018188E+00 -0.8455039504E-03  -0.4227519752E-03
    202  0.2020000E+00  -0.4924614225E+00 -0.8232246008E-03  -0.4116123004E-03
    203  0.2030000E+00  -0.4951690312E+00 -0.7957974884E-03  -0.3978987442E-03
    204  0.2040000E+00  -0.4978262691E+00 -0.7638883732E-03  -0.3819441866E-03
    205  0.2050000E+00  -0.5004350112E+00 -0.7283241355E-03  -0.3641620678E-03
    206  0.2060000E+00  -0.5029973366E+00 -0.6900739584E-03  -0.3450369792E-03
    207  0.2070000E+00  -0.5055154727E+00 -0.6502224509E-03  -0.3251112254E-03
    208  0.2080000E+00  -0.5079917339E+00 -0.6099352430E-03  -0.3049676215E-03
    209  0.2090000E+00  -0.5104284553E+00 -0.5704180835E-03  -0.2852090418E-03
    210  0.2100000E+00  -0.5128279246E+00 -0.5328709691E-03  -0.2664354845E-03
    211  0.2110000E+00  -0.5151923141E+00 -0.4984392904E-03  -0.2492196452E-03
    212  0.2120000E+00  -0.5175236163E+00 -0.4681643591E-03  -0.2340821795E-03
    213  0.2130000E+00  -0.5198235849E+00 -0.4429359426E-03  -0.2214679713E-03
    214  0.2140000E+00  -0.5220936856E+00 -0.4234495492E-03  -0.2117247746E-03
    215  0.2150000E+00  -0.5243350567E+00 -0.4101711519E-03  -0.2050855759E-03
    216  0.2160000E+00  -0.5265484833E+00 -0.4033117956E-03  -0.2016558978E-03
    217  0.2170000E+00  -0.5287343866E+00 -0.4028141099E-03  -0.2014070550E-03
    218  0.2180000E+00  -0.5308928271E+00 -0.4083521455E-03  -0.2041760727E-03
    219  0.2190000E+00  -0.5330235244E+00 -0.4193452107E-03  -0.2096726054E-03
    220  0.2200000E+00  -0.5351258901E+00 -0.4349855394E-03  -0.2174927697E-03
    221  0.2210000E+00  -0.5371990742E+00 -0.4542787247E-03  -0.2271393623E-03
    222  0.2220000E+00  -0.5392420222E+00 -0.4760949768E-03  -0.2380474884E-03
    223  0.2230000E+00  -0.5412535388E+00 -0.4992284651E-03  -0.2496142325E-03
    224  0.2240000E+00  -0.5432323567E+00 -0.5224613525E-03  -0.2612306763E-03
    225  0.2250000E+00  -0.5451772055E+00 -0.5446286922E-03  -0.2723143461E-03
    226  0.2260000E+00  -0.5470868774E+00 -0.5646801603E-03  -0.2823400801E-03
    227  0.2270000E+00  -0.5489602867E+00 -0.5817346973E-03  -0.2908673487E-03
    228  0.2280000E+00  -0.5507965191E+00 -0.5951245083E-03  -0.2975622541E-03
    229  0.2290000E+00  -0.5525948689E+00 -0.6044255335E-03  -0.3022127667E-03
    230  0.2300000E+00  -0.5543548632E+00 -0.6094723928E-03  -0.3047361964E-03
    231  0.2310000E+00  -0.5560762699E+00 -0.6103568751E-03  -0.3051784375E-03
    232  0.2320000E+00  -0.5577590927E+00 -0.6074102057E-03  -0.3037051028E-03
    233  0.2330000E+00  -0.5594035515E+00 -0.6011704934E-03  -0.3005852467E-03
    234  0.2340000E+00  -0.5610100514E+00 -0.5923378342E-03  -0.2961689171E-03
    235  0.2350000E+00  -0.5625791434E+00 -0.5817204440E-03  -0.2908602220E-03
    236  0.2360000E+00  -0.5641114777E+00 -0.5701758325E-03  -0.2850879162E-03
    237  0.2370000E+00  -0.5656077557E+00 -0.5585513469E-03  -0.2792756734E-03
    238  0.2380000E+00  -0.5670686814E+00 -0.5476283936E-03  -0.2738141968E-03
    239  0.2390000E+00  -0.5684949181E+00 -0.5380742691E-03  -0.2690371346E-03
    240  0.2400000E+00  -0.5698870503E+00 -0.5304048436E-03  -0.2652024218E-03
    241  0.2410000E+00  -0.5712455547E+00 -0.5249603936E-03  -0.2624801968E-03
    242  0.2420000E+00  -0.5725707819E+00 -0.5218957598E-03  -0.2609478799E-03
    243  0.2430000E+00  -0.5738629475E+00 -0.5211848129E-03  -0.2605924065E-03
    244  0.2440000E+00  -0.5751221339E+00 -0.5226380484E-03  -0.2613190242E-03
    245  0.2450000E+00  -0.5763483017E+00 -0.5259311102E-03  -0.2629655551E-03
    246  0.2460000E+00  -0.5775413082E+00 -0.5306412436E-03  -0.2653206218E-03
    247  0.2470000E+00  -0.5787009312E+00 -0.5362881771E-03  -0.2681440886E-03
    248  0.2480000E+00  -0.5798268969E+00 -0.5423757620E-03  -0.2711878810E-03
    249  0.2490000E+00  -0.5809189073E+00 -0.5484308650E-03  -0.2742154325E-03
    250  0.2500000E+00  -0.5819766675E+00 -0.5540364899E-03  -0.2770182450E-03
    251  0.2510000E+00  -0.5829999089E+00 -0.5588568310E-03  -0.2794284155E-03
    252  0.2520000E+00  -0.5839884081E+00 -0.5626528633E-03  -0.2813264317E-03
    253  0.2530000E+00  -0.5849420001E+00 -0.5652880528E-03  -0.2826440264E-03
    254  0.2540000E+00  -0.5858605858E+00 -0.5667247160E-03  -0.2833623580E-03
    255  0.2550000E+00  -0.5867441341E+00 -0.5670123939E-03  -0.2835061969E-03
    256  0.2560000E+00  -0.5875926785E+00 -0.5662702348E-03  -0.2831351174E-03
    257  0.2570000E+00  -0.5884063104E+00 -0.5646657684E-03  -0.2823328842E-03
    258  0.2580000E+00  -0.5891851695E+00 -0.5623925567E-03  -0.2811962783E-03
    259  0.2590000E+00  -0.5899294326E+00 -0.5596490508E-03  -0.2798245254E-03
    260  0.2600000E+00  -0.5906393025E+00 -0.5566205912E-03  -0.2783102956E-03
    261  0.2610000E+00  -0.5913150059E+00 -0.5534659240E-03  -0.2767329620E-03
    262  0.2620000E+00  -0.5919567638E+00 -0.5503089223E-03  -0.2751544611E-03
    263  0.2630000E+00  -0.5925647966E+00 -0.5472356014E-03  -0.2736178007E-03
    264  0.2640000E+00  -0.5931393198E+00 -0.5442957951E-03  -0.2721478975E-03
    265  0.2650000E+00  -0.5936805424E+00 -0.5415084661E-03  -0.2707542330E-03
    266  0.2660000E+00  -0.5941886664E+00 -0.5388692984E-03  -0.2694346492E-03
    267  0.2670000E+00  -0.5946638869E+00 -0.5363591191E-03  -0.2681795596E-03
    268  0.2680000E+00  -0.5951063927E+00 -0.5339517976E-03  -0.2669758988E-03
    269  0.2690000E+00  -0.5955163673E+00 -0.5316205341E-03  -0.2658102670E-03
    270  0.2700000E+00  -0.5958939892E+00 -0.5293418378E-03  -0.2646709189E-03
    271  0.2710000E+00  -0.5962394334E+00 -0.5270969373E-03  -0.2635484687E-03
    272  0.2720000E+00  -0.5965528723E+00 -0.5248708106E-03  -0.2624354053E-03
    273  0.2730000E+00  -0.5968344765E+00 -0.5226493920E-03  -0.2613246960E-03
    274  0.2740000E+00  -0.5970844164E+00 -0.5204157824E-03  -0.2602078912E-03
    275  0.2750000E+00  -0.5973028631E+00 -0.5181463936E-03  -0.2590731968E-03
    276  0.2760000E+00  -0.5974899902E+00 -0.5158079402E-03  -0.2579039701E-03
    277  0.2770000E+00  -0.5976459753E+00 -0.5133560139E-03  -0.2566780069E-03
    278  0.2780000E+00  -0.5977710027E+00 -0.5107356895E-03  -0.2553678448E-03
    279  0.2790000E+00  -0.5978652662E+00 -0.5078842685E-03  -0.2539421343E-03
    280  0.2800000E+00  -0.5979289719E+00 -0.5047359115E-03  -0.2523679558E-03
    281  0.2810000E+00  -0.5979623423E+00 -0.5012276006E-03  -0.2506138003E-03
    282  0.2820000E+00  -0.5979656190E+00 -0.4973056404E-03  -0.2486528202E-03
    283  0.2830000E+00  -0.5979390666E+00 -0.4929318001E-03  -0.2464659000E-03
    284  0.2840000E+00  -0.5978829743E+00 -0.4880882166E-03  -0.2440441083E-03
    285  0.2850000E+00  -0.5977976458E+00 -0.4827803067E-03  -0.2413901533E-03
    286  0.2860000E+00  -0.5976834296E+00 -0.4770372737E-03  -0.2385186368E-03
    287  0.2870000E+00  -0.5975406965E+00 -0.4709098930E-03  -0.2354549465E-03
    288  0.2880000E+00  -0.5973698370E+00 -0.4644658777E-03  -0.2322329389E-03
    289  0.2890000E+00  -0.5971712572E+00 -0.4577832609E-03  -0.2288916304E-03
    290  0.2900000E+00  -0.5969453745E+00 -0.4509425368E-03  -0.2254712684E-03
    291  0.2910000E+00  -0.5966926130E+00 -0.4440184600E-03  -0.2220092300E-03
    292  0.2920000E+00  -0.5964134005E+00 -0.4370724362E-03  -0.2185362181E-03
    293  0.2930000E+00  -0.5961081653E+00 -0.4301463650E-03  -0.2150731825E-03
    294  0.2940000E+00  -0.5957773356E+00 -0.4232586087E-03  -0.2116293043E-03
    295  0.2950000E+00  -0.5954213374E+00 -0.4164024988E-03  -0.2082012494E-03
    296  0.2960000E+00  -0.5950405962E+00 -0.4095474871E-03  -0.2047737435E-03
    297  0.2970000E+00  -0.5946355372E+00 -0.4026427368E-03  -0.2013213684E-03
    298  0.2980000E+00  -0.5942065883E+00 -0.3956226755E-03  -0.1978113378E-03
    299  0.2990000E+00  -0.5937541829E+00 -0.3884138256E-03  -0.1942069128E-03
    300  0.3000000E+00  -0.5932787641E+00 -0.3809421106E-03  -0.1904710553E-03
    301  0.3010000E+00  -0.5927807887E+00 -0.3731398236E-03  -0.1865699118E-03
    302  0.3020000E+00  -0.5922607309E+00 -0.3649515224E-03  -0.1824757612E-03
    303  0.3030000E+00  -0.5917190860E+00 -0.3563382845E-03  -0.1781691423E-03
    304  0.3040000E+00  -0.5911563726E+00 -0.3472799720E-03  -0.1736399860E-03
    305  0.3050000E+00  -0.5905731339E+00 -0.3377754052E-03  -0.1688877026E-03
    306  0.3060000E+00  -0.5899699377E+00 -0.3278405860E-03  -0.1639202930E-03
    307  0.3070000E+00  -0.5893473756E+00 -0.3175053179E-03  -0.1587526589E-03
    308  0.3080000E+00  -0.5887060612E+00 -0.3068087198E-03  -0.1534043599E-03
    309  0.3090000E+00  -0.5880466275E+00 -0.2957942119E-03  -0.1478971059E-03
    310  0.3100000E+00  -0.5873697243E+00 -0.2845045544E-03  -0.1422522772E-03
    311  0.3110000E+00  -0.5866760162E+00 -0.2729774700E-03  -0.1364887350E-03
    312  0.3120000E+00  -0.5859661801E+00 -0.2612422301E-03  -0.1306211150E-03
    313  0.3130000E+00  -0.5852409036E+00 -0.2493174861E-03  -0.1246587431E-03
    314  0.3140000E+00  -0.5845008842E+00 -0.2372104093E-03  -0.1186052046E-03
    315  0.3150000E+00  -0.5837468288E+00 -0.2249170784E-03  -0.1124585392E-03
    316  0.3160000E+00  -0.5829794541E+00 -0.2124239259E-03  -0.1062119629E-03
    317  0.3170000E+00  -0.5821994871E+00 -0.1997099362E-03  -0.9985496810E-04
    318  0.3180000E+00  -0.5814076666E+00 -0.1867492768E-03  -0.9337463842E-04
