      1  0.1000000E-01  -0.8630605875E-03  0.3059890760E-03   0.1529945380E-03
      2  0.2000000E-01  -0.3439001459E-02  0.5229459660E-03   0.2614729830E-03
      3  0.3000000E-01  -0.8918750614E-02  0.6245714522E-03   0.3122857261E-03
      4  0.4000000E-01  -0.1782823245E-01  0.6286602491E-03   0.3143301246E-03
      5  0.5000000E-01  -0.3013722561E-01  0.5784145463E-03   0.2892072732E-03
      6  0.6000000E-01  -0.4551003819E-01  0.5203166620E-03   0.2601583310E-03
      7  0.7000000E-01  -0.6357113651E-01  0.4859602360E-03   0.2429801180E-03
      8  0.8000000E-01  -0.8408328388E-01  0.4839347905E-03   0.2419673952E-03
      9  0.9000000E-01  -0.1069937931E+00  0.5027003659E-03   0.2513501829E-03
     10  0.1000000E+00  -0.1323669241E+00  0.5206488761E-03   0.2603244381E-03
     11  0.1100000E+00  -0.1602606368E+00  0.5174510599E-03   0.2587255299E-03
     12  0.1200000E+00  -0.1906123368E+00  0.4816995359E-03   0.2408497680E-03
     13  0.1300000E+00  -0.2231765037E+00  0.4127035014E-03   0.2063517507E-03
     14  0.1400000E+00  -0.2575235678E+00  0.3173772022E-03   0.1586886011E-03
     15  0.1500000E+00  -0.2930816580E+00  0.2050806992E-03   0.1025403496E-03
     16  0.1600000E+00  -0.3291915469E+00  0.8342381168E-04   0.4171190584E-04
     17  0.1700000E+00  -0.3651509807E+00 -0.4319913568E-04  -0.2159956784E-04
     18  0.1800000E+00  -0.4002402830E+00 -0.1723639940E-03  -0.8618199701E-04
     19  0.1900000E+00  -0.4337364814E+00 -0.3010518142E-03  -0.1505259071E-03
     20  0.2000000E+00  -0.4649304691E+00 -0.4235720903E-03  -0.2117860451E-03
     21  0.2100000E+00  -0.4931590523E+00 -0.5312439419E-03  -0.2656219710E-03
     22  0.2200000E+00  -0.5178531876E+00 -0.6140376896E-03  -0.3070188448E-03
     23  0.2300000E+00  -0.5385930250E+00 -0.6633760097E-03  -0.3316880048E-03
     24  0.2400000E+00  -0.5551539309E+00 -0.6748002711E-03  -0.3374001356E-03
     25  0.2500000E+00  -0.5675286000E+00 -0.6493567554E-03  -0.3246783777E-03
     26  0.2600000E+00  -0.5759178737E+00 -0.5931874755E-03  -0.2965937378E-03
     27  0.2700000E+00  -0.5806933883E+00 -0.5155762349E-03  -0.2577881175E-03
     28  0.2800000E+00  -0.5823425914E+00 -0.4262650097E-03  -0.2131325048E-03
     29  0.2900000E+00  -0.5814120448E+00 -0.3330302223E-03  -0.1665151112E-03
     30  0.3000000E+00  -0.5784627886E+00 -0.2402759539E-03  -0.1201379770E-03
     31  0.3100000E+00  -0.5740452551E+00 -0.1489452383E-03  -0.7447261917E-04
     32  0.3200000E+00  -0.5686939915E+00 -0.5755809145E-04  -0.2877904573E-04
     33  0.3300000E+00  -0.5629360345E+00  0.3614749566E-04   0.1807374783E-04
     34  0.3400000E+00  -0.5573034676E+00  0.1335777882E-03   0.6678889411E-04
     35  0.3500000E+00  -0.5523409791E+00  0.2341383612E-03   0.1170691806E-03
     36  0.3600000E+00  -0.5486022219E+00  0.3348221545E-03   0.1674110773E-03
     37  0.3700000E+00  -0.5466326936E+00  0.4305124230E-03   0.2152562115E-03
     38  0.3800000E+00  -0.5469410768E+00  0.5148054421E-03   0.2574027210E-03
     39  0.3900000E+00  -0.5499639015E+00  0.5810758106E-03   0.2905379053E-03
     40  0.4000000E+00  -0.5560294006E+00  0.6235318864E-03   0.3117659432E-03
     41  0.4100000E+00  -0.5653265910E+00  0.6380700932E-03   0.3190350466E-03
     42  0.4200000E+00  -0.5778841837E+00  0.6228255754E-03   0.3114127877E-03
     43  0.4300000E+00  -0.5935622938E+00  0.5783787882E-03   0.2891893941E-03
     44  0.4400000E+00  -0.6120580011E+00  0.5076266338E-03   0.2538133169E-03
     45  0.4500000E+00  -0.6329239704E+00  0.4153610297E-03   0.2076805149E-03
     46  0.4600000E+00  -0.6555975980E+00  0.3076279400E-03   0.1538139700E-03
     47  0.4700000E+00  -0.6794369133E+00  0.1909688283E-03   0.9548441414E-04
     48  0.4800000E+00  -0.7037588326E+00  0.7166851341E-04   0.3583425671E-04
     49  0.4900000E+00  -0.7278754450E+00 -0.4486236548E-04  -0.2243118274E-04
     50  0.5000000E+00  -0.7511248331E+00 -0.1544645421E-03  -0.7723227105E-04
     51  0.5100000E+00  -0.7728943432E+00 -0.2543111692E-03  -0.1271555846E-03
     52  0.5200000E+00  -0.7926359384E+00 -0.3427048825E-03  -0.1713524413E-03
     53  0.5300000E+00  -0.8098748903E+00 -0.4186705111E-03  -0.2093352555E-03
     54  0.5400000E+00  -0.8242143276E+00 -0.4814708861E-03  -0.2407354430E-03
     55  0.5500000E+00  -0.8353381367E+00 -0.5301869415E-03  -0.2650934707E-03
     56  0.5600000E+00  -0.8430148572E+00 -0.5634811216E-03  -0.2817405608E-03
     57  0.5700000E+00  -0.8471037793E+00 -0.5796060229E-03  -0.2898030114E-03
     58  0.5800000E+00  -0.8475633348E+00 -0.5766550258E-03  -0.2883275129E-03
     59  0.5900000E+00  -0.8444602047E+00 -0.5529871951E-03  -0.2764935976E-03
     60  0.6000000E+00  -0.8379768446E+00 -0.5077177559E-03  -0.2538588779E-03
     61  0.6100000E+00  -0.8284151926E+00 -0.4411516995E-03  -0.2205758497E-03
     62  0.6200000E+00  -0.8161928860E+00 -0.3550555958E-03  -0.1775277979E-03
     63  0.6300000E+00  -0.8018313888E+00 -0.2527041330E-03  -0.1263520665E-03
