# Time  ForceX  ForceY  Power
0 0.0600152187149325 8.52722626643043e-06 0
0.005 0.0600152325972518 0.00102435780600096 -6.52587693882728e-07
0.01 0.0600152897532116 0.00398502892647512 -9.96292052695183e-06
0.015 0.0600154932309136 0.00878811533266299 -4.83368741393706e-05
0.02 0.0600163041172894 0.01533665590621 -0.000146457985947117
0.025 0.0600186405795939 0.0235395950781843 -0.000342697491846098
0.03 0.0600240038898543 0.0333132817349426 -0.000680791171028833
0.035 0.0600347408160378 0.0445801182623953 -0.00120776285750292
0.04 0.0600539188033802 0.0572659882994773 -0.00197208323965262
0.045 0.0600855914127874 0.0713019743429262 -0.00302209405459345
0.05 0.0601347383536865 0.0866218142874546 -0.0044046188421823
0.055 0.0602073379146921 0.103162556022168 -0.00616381422489391
0.06 0.0603103802098701 0.120863860368113 -0.00834020295813589
0.065 0.0604518545289865 0.139668006033781 -0.0109699018430024
0.07 0.0606407562578435 0.159520008674376 -0.0140840324529442
0.075 0.0608870443923855 0.180367571632501 -0.0177082930296174
0.08 0.0612016169311485 0.202161374689586 -0.021862699985133
0.085 0.0615962669344774 0.224855182672963 -0.0265614742416954
0.09 0.062083632733013 0.248406008315292 -0.0318130654178971
0.095 0.0626771492266762 0.27277426926245 -0.0376203044187365
0.1 0.0633909915801276 0.297923867323614 -0.0439806661189527
0.105 0.0642400218832995 0.323822255392937 -0.050886633237888
0.11 0.0652397354499037 0.350440460109652 -0.0583261461522732
0.115 0.0664062115690511 0.377753077771197 -0.0662831269668863
0.12 0.0677560738375544 0.405738245561616 -0.0747380663642627
0.125 0.0693064555135265 0.434377578069261 -0.0836686589047311
0.13 0.0710749722878414 0.46365607424429 -0.0930504741064831
0.135 0.0730797040935922 0.493562012024108 -0.102857656891086
0.14 0.0753391898530367 0.524086833305271 -0.113063646407017
0.145 0.0778724330341105 0.555225003462123 -0.123641900479352
0.15 0.0806989157079356 0.58697384525992 -0.134566616835799
0.155 0.0838386232930539 0.619333370546933 -0.145813444137278
0.16 0.0873120797948355 0.652306098425702 -0.157360171762164
0.165 0.0911403915933935 0.685896809055453 -0.169187375282344
0.17 0.0953453018692147 0.720112154565751 -0.181278970159567
0.175 0.0999492537765847 0.754959975048934 -0.193622576037578
0.18 0.104975461006806 0.790448133619051 -0.206209559034245
0.185 0.110447970347968 0.826582821119451 -0.219034654021837
0.19 0.116391688327624 0.863366658375335 -0.232095236707347
0.195 0.122832350436095 0.900797270520166 -0.245390541685464
0.2 0.12979642942426 0.938866949012232 -0.258921215416274
0.205 0.137311014545661 0.977563473469442 -0.272689413454606
0.21 0.145403703343958 1.01687149412434 -0.286699276583994
0.215 0.154102530431797 1.05677366132731 -0.300957376824502
0.22 0.163435922271663 1.09725109462592 -0.315472816931332
0.225 0.173432648630214 1.13828339343131 -0.330256972778272
0.23 0.184121753196684 1.17984863847103 -0.345323064270358
0.235 0.195532466687693 1.2219236364323 -0.36068570038109
0.24 0.20769411820445 1.26448436726704 -0.376360413706153
0.245 0.220636055766609 1.30750648765926 -0.392363148959615
0.25 0.234387577958447 1.3509658016626 -0.408709705981359
0.255 0.248977884286485 1.39483866489897 -0.425415170001633
0.26 0.264436039329631 1.43910229980009 -0.442493360307848
0.265 0.280790951163065 1.48373500037887 -0.459956319657532
0.27 0.29807136476476 1.52871619540665 -0.477813850219921
0.275 0.316305848106432 1.57402635741339 -0.496073099472326
0.28 0.335522801787884 1.61964680440493 -0.514738220255959
0.285 0.355750465182243 1.66555938145016 -0.533810062737017
0.29 0.377016899497825 1.7117460862553 -0.553285898007525
0.295 0.399349976838354 1.75818868747245 -0.57315919880885
0.3 0.422777342596318 1.80486831933696 -0.59341945150278
0.305 0.447326354739813 1.8517650741049 -0.614052012146758
0.31 0.473023998521499 1.89885760914472 -0.635037999056026
0.315 0.499896779165319 1.94612279902388 -0.656354222212668
0.32 0.527970601442804 1.99353546242877 -0.677973169816294
0.325 0.557270639649637 2.04106816391463 -0.699863071124887
0.33 0.587821193439349 2.08869106326666 -0.721988033793297
0.335 0.619645524136826 2.13637178646701 -0.744308232728552
0.34 0.652765672085084 2.18407531526791 -0.766780117879448
0.345 0.687202268214033 2.2317639216941 -0.789356641185789
0.35 0.722974347584904 2.2793971550982 -0.811987522341218
0.355 0.76009916197443 2.32693185371116 -0.834619576181811
0.36 0.798591971011346 2.37432214039143 -0.857197087579329
0.365 0.838465810572423 2.42151940539513 -0.87966220103166
0.37 0.879731253649804 2.46847232464795 -0.901955297212738
0.375 0.922396193100516 2.51512695837424 -0.924015363557686
0.38 0.966465650923515 2.5614269115417 -0.945780370562671
0.385 1.0119416002404 2.60731350355463 -0.967187665253052
0.39 1.05882277374906 2.65272590595068 -0.988174376453222
0.395 1.10710445700084 2.69760125162324 -1.00867782330928
0.4 1.15677827734047 2.74187475456462 -1.0286359134015
0.405 1.20783201007383 2.78547987153169 -1.04798750216857
0.41 1.26024940758348 2.82834851054411 -1.06667268484402
0.415 1.31401005000943 2.87041126706828 -1.08463302407561
0.42 1.36908923313291 2.91159769539127 -1.10181178308315
0.425 1.42545790957296 2.95183663625859 -1.11815422732719
0.43 1.48308266883363 2.99105658159879 -1.13360795600666
0.435 1.54192571508139 3.02918600974835 -1.1481231459503
0.44 1.6019448072923 3.06615363746496 -1.16165262450583
0.445 1.66309318103413 3.10188862192319 -1.17415182766201
0.45 1.72531950357028 3.1363208004045 -1.18557877779784
0.455 1.78856790603404 3.16938102411243 -1.19589416941937
0.46 1.85277809407165 3.20100156430201 -1.20506154118252
0.465 1.9178854869709 3.23111650335301 -1.21304740371232
0.47 1.98382135577848 3.25966208761751 -1.21982126832688
0.475 2.05051296936358 3.28657707585363 -1.22535563049624
0.48 2.11788376272898 3.31180308544396 -1.22962597331446
0.485 2.18585350909392 3.33528487534468 -1.2326107743781
0.49 2.25433847474613 3.35697052662431 -1.23429145941885
0.495 2.32325158310732 3.376811592476 -1.23465231627381
0.5 2.39250265270138 3.3947633471951 -1.23368045133042
0.505 2.46199874678283 3.41078517759246 -1.23136584410858
0.51 2.53164457781775 3.42484100034212 -1.22770143369068
0.515 2.60134287396165 3.43689954096155 -1.22268312510166
0.52 2.67099465473711 3.44693442206526 -1.21630966745977
0.525 2.74049945950326 3.4549241557197 -1.20858246426696
0.53 2.80975561524908 3.46085218337995 -1.19950541452355
0.535 2.87866059766511 3.46470702797137 -1.18908483591685
0.54 2.94711146589662 3.46648250702919 -1.1773294449233
0.545 3.01500530888671 3.46617790133254 -1.16425033306446
0.55 3.08223964396712 3.46379800722285 -1.14986088794276
0.555 3.14871275778827 3.45935308086799 -1.13417666039311
0.56 3.21432400971048 3.45285872884156 -1.11721519785343
0.565 3.27897413642979 3.44433580985715 -1.09899588475708
0.57 3.34256559089254 3.43381038005476 -1.07953982726427
0.575 3.40500293580832 3.42131367686997 -1.05886981688839
0.58 3.46619325142424 3.40688207924645 -1.03701031954756
0.585 3.52604649300533 3.39055697779667 -1.01398741301508
0.59 3.5844757569707 3.37238454571484 -0.989828637809979
0.595 3.6413974918221 3.35241545687053 -0.964562822854942
0.6 3.69673170769812 3.33070461571293 -0.93821995362401
0.605 3.75040222612716 3.30731093936021 -0.910831130535816
0.61 3.80233694799489 3.28229716029783 -0.882428567479739
0.615 3.85246807203269 3.25572959185553 -0.853045547844092
0.62 3.90073223488974 3.2276778265986 -0.822716324522604
0.625 3.94707061241694 3.19821439160203 -0.79147604082941
0.63 3.99142905011693 3.16741441202088 -0.759360757238474
0.635 4.03375822888218 3.13535530447384 -0.726407554719233
0.64 4.07401378955314 3.10211647617833 -0.692654579623063
0.645 4.11215636133966 3.06777900375116 -0.658140954330933
0.65 4.14815150132744 3.03242528512008 -0.622906594874389
0.655 4.18196961745393 2.99613868574502 -0.586992066946101
0.66 4.21358592322621 2.95900319120589 -0.550438557153608
0.665 4.24298040026249 2.92110306455364 -0.513287918959363
0.67 4.27013770758385 2.88252250214353 -0.475582689416005
0.675 4.29504705360501 2.84334530783978 -0.437366077515223
0.68 4.31770214286954 2.80365462680124 -0.398682049416208
0.685 4.33810127439877 2.76353274471426 -0.3595755871309
0.69 4.35624748387539 2.72306089363985 -0.320092969382565
0.695 4.37214848191154 2.68231897997794 -0.280281787560794
0.7 4.38581621273496 2.6413852043722 -0.240190531888762
0.705 4.39726612322786 2.60033563698007 -0.199867914562261
0.71 4.40651651274136 2.55924387698417 -0.159362396421808
0.715 4.41358837739841 2.51818089900583 -0.118722355056377
0.72 4.41850583528083 2.47721506448927 -0.0779968881205508
0.725 4.42129675605562 2.4364121521754 -0.0372367321876753
0.73 4.42199303770499 2.39583525578779 0.00350533721050361
0.735 4.42063022505621 2.35554451275932 0.0441748765431809
0.74 4.41724661379435 2.31559675774704 0.0847166488927622
0.745 4.4118822695236 2.27604523889051 0.125075479579512
0.75 4.40457836336672 2.23693948003903 0.165196681591086
0.755 4.39537700567917 2.19832528780458 0.205025929565591
0.76 4.38432155579475 2.16024484617913 0.244508677598596
0.765 4.37145725751133 2.12273682811388 0.283589330845502
0.77 4.35683189622778 2.08583645449594 0.322210506868557
0.775 4.34049600231271 2.04957544429469 0.360312852541049
0.78 4.32250214789549 2.01398184799117 0.397835791344071
0.785 4.30290338068412 1.97907984390605 0.43471902928058
0.79 4.28175161129335 1.94488965780004 0.47090394163877
0.795 4.25909711761498 1.91142772662506 0.506333787309035
0.8 4.2349896799839 1.87870706706248 0.540952475632108
0.805 4.20948054145408 1.84673764705309 0.574702835336026
0.81 4.18262353262552 1.81552655189157 0.607525899949564
0.815 4.15447419584383 1.78507791084586 0.639362019434635
