# Time  ForceX  ForceY  Power
0 0.0600645219447751 -1.62579891185288e-05 0
0.005 0.0600645056451237 0.000999402683987682 -6.50054979013789e-07
0.01 0.0600645081644997 0.00396002823668162 -9.95282172265609e-06
0.015 0.0600646315371205 0.00876331166799105 -4.83146850370699e-05
0.02 0.0600653234367132 0.0153117149817596 -0.000146418677634876
0.025 0.0600674996388699 0.0235150399470871 -0.000342640909370844
0.03 0.0600727153302831 0.0332896942474701 -0.000680720538456644
0.035 0.0600832604482278 0.0445571613637075 -0.00120767992654189
0.04 0.0601022065965906 0.0572441445987515 -0.00197200075348263
0.045 0.0601335885976784 0.0712813349772006 -0.00302202865989534
0.05 0.0601823960064631 0.0866030008962273 -0.0044045960934312
0.055 0.0602547043466559 0.10314685483983 -0.00616387450077065
0.06 0.060357466780111 0.120851225832444 -0.00834038675570446
0.065 0.060498487216561 0.139657400505662 -0.0109702387682463
0.07 0.0606868004540724 0.159512062512396 -0.0140845811356162
0.075 0.060932540256446 0.180363881543842 -0.01770915114499
0.08 0.0612465821134243 0.202162580041932 -0.0218639574256081
0.085 0.0616406096660862 0.224861409274878 -0.0265632118198438
0.09 0.0621272656116929 0.248417703232185 -0.031815395183943
0.095 0.0627200294089907 0.27279200381388 -0.0376233685189655
0.1 0.0634330620851897 0.297948118151622 -0.0439846078253303
0.105 0.0642812194116238 0.32385356991489 -0.0508915956153773
0.11 0.0652800420313022 0.350479494867106 -0.0583322881462926
0.115 0.0664456182327271 0.377800429927289 -0.0662906183048076
0.12 0.0677945231355608 0.405794474681899 -0.074747080305175
0.125 0.0693438943837756 0.434443350996267 -0.0836793941381914
0.13 0.0711114320994306 0.463732071548078 -0.0930631698572211
0.135 0.0731152741510437 0.493648778716578 -0.102872561216439
0.14 0.0753739446924004 0.52418490623158 -0.113080974746259
0.145 0.0779064321750569 0.555335061628957 -0.123661835970316
0.15 0.0807322476713008 0.587096560536455 -0.134589339156792
0.155 0.0838714152106841 0.619469190796876 -0.14583913360661
0.16 0.0873444857027168 0.652455303140927 -0.157388979860194
0.165 0.091172599001986 0.686059725194596 -0.169219418129654
0.17 0.0953775394590173 0.720289207995839 -0.181314364861058
0.175 0.0999817781769217 0.755151564794859 -0.193661455678656
0.18 0.10500853992782 0.790654597062304 -0.206252029186684
0.185 0.110481887221098 0.826804578154494 -0.219080757986175
0.19 0.116426757922239 0.863604273174147 -0.232144978307543
0.195 0.122868910991736 0.901051241536734 -0.24544390689638
0.2 0.129834807076758 0.939137465206285 -0.258978143579538
0.205 0.13735149549935 0.97785049030708 -0.272749779415851
0.21 0.145446550352853 1.01717510026078 -0.286762960437301
0.215 0.154148029465827 1.05709434537901 -0.301024362366415
0.22 0.163484407634284 1.09758965091312 -0.31554318810074
0.225 0.173484478643994 1.13864063927412 -0.330330807426549
0.23 0.184177266285066 1.18022528680418 -0.345400378549113
0.235 0.195591973630448 1.22232041411003 -0.36076653827515
0.24 0.207757945303528 1.26490217427435 -0.376444981089978
0.245 0.220704594428147 1.30794639802469 -0.39245182423172
0.25 0.23446128749602 1.35142889251424 -0.408802890440717
0.255 0.249057236975824 1.39532578816249 -0.425513101981914
0.26 0.264521459001629 1.4396139105796 -0.442596024990761
0.265 0.280882804764647 1.48427111007728 -0.460063473781015
0.27 0.298170012757287 1.52927649449421 -0.477925100135622
0.275 0.316411724392454 1.57461050187445 -0.496187987605966
0.28 0.335636447571641 1.62025467477911 -0.514856266279132
0.285 0.35587249459883 1.66619113079021 -0.533930768200043
0.29 0.377147921975052 1.71240188100793 -0.553408705184513
0.295 0.39949050792465 1.75886830725302 -0.573283430427131
0.3 0.422927764662663 1.8055709513391 -0.593544317294148
0.305 0.447486962152827 1.85248953725713 -0.614176747489786
0.31 0.473195115362402 1.89960294014609 -0.635162112802573
0.315 0.500078885457937 1.94688880814406 -0.656477700961207
0.32 0.528164371290699 1.99432280543236 -0.678096433975137
0.325 0.557476844922238 2.04187780145103 -0.699986623995168
0.33 0.588040516563348 2.08952342577084 -0.722111972693994
0.335 0.619878407489698 2.13722623116524 -0.744431958036697
0.34 0.653012323645331 2.18495028842228 -0.766902486244166
0.345 0.687462841040182 2.23265773254992 -0.789476505301915
0.35 0.723249157624909 2.28030877317877 -0.812104248537028
0.355 0.760388768008551 2.32786115586014 -0.83473313227362
0.36 0.798897090620997 2.375269557729 -0.857307725820843
0.365 0.83878712967685 2.42248523438969 -0.879769968484771
0.37 0.880069204143695 2.46945602255574 -0.902059601062674
0.375 0.922750817819982 2.51612678323093 -0.924114865814605
0.38 0.966836568098451 2.56243994301319 -0.945873139976084
