# Time  ForceX  ForceY  Power
0 0.0602450491696638 -0.000735155720233749 0
0.005 0.0602450561153725 -0.00110434257867453 -4.13093145835443e-08
0.01 0.0602450418733789 -0.00218889586311022 -3.26692707569185e-07
0.015 0.0602450208865319 -0.00396727792269758 -1.32891412666942e-06
0.02 0.0602449736417794 -0.00641685993885233 -3.81161480368045e-06
0.025 0.0602449072642153 -0.00951463500069494 -8.80847068423715e-06
0.03 0.0602448275453671 -0.0132389657220493 -1.76045146688918e-05
0.035 0.06024467927801 -0.0175675124334731 -3.17153987748099e-05
0.04 0.060244452852098 -0.0224762431312016 -5.28641238445801e-05
0.045 0.0602441649070089 -0.0279430647737406 -8.29673254171097e-05
0.05 0.0602438251654243 -0.033947399670101 -0.000124120180043812
0.055 0.0602434199124933 -0.0404687595041082 -0.000178577253853021
0.06 0.060242879974685 -0.0474857708341023 -0.000248730467629014
0.065 0.0602421327269891 -0.0549757672428264 -0.000337085634842145
0.07 0.0602411598663124 -0.0629165506497973 -0.000446251364621328
0.075 0.0602399575900041 -0.0712875859534492 -0.000578933168739124
0.08 0.0602385084227754 -0.0800692073767237 -0.000737917815183869
0.085 0.0602367881529229 -0.089241687111457 -0.000926052620747422
0.09 0.0602347505029477 -0.098785055309639 -0.00114622769302151
0.095 0.0602323088898449 -0.108679328080953 -0.00140136219971086
0.1 0.0602293564638514 -0.118904720482151 -0.0016943922668706
0.105 0.0602258033779823 -0.12944169847178 -0.00202825837883197
0.11 0.0602215888689326 -0.140270949747851 -0.00240589226233778
0.115 0.0602166615515312 -0.151373439256048 -0.00283020554167041
0.12 0.0602109558497339 -0.162730544158096 -0.00330408096858595
0.125 0.0602043813692892 -0.174324094138111 -0.00383036339658935
0.13 0.0601968222553988 -0.186136223474408 -0.00441184730284627
0.135 0.0601881401212803 -0.198149164270264 -0.00505126184070728
0.14 0.0601781853225398 -0.210345164747061 -0.00575125749451411
0.145 0.0601668089606071 -0.222706599245617 -0.00651439769411483
0.15 0.0601538681489091 -0.235216160900116 -0.00734315452310047
